mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139879.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139880.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139881.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139882.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139883.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139884.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139885.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139886.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139887.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139888.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139889.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139890.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139891.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139892.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139893.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139894.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139895.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139896.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139897.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139898.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139899.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139900.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139901.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139902.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139903.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139904.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139905.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139906.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139907.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139908.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139909.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139910.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139911.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139912.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139913.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139914.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139915.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139916.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139917.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139918.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139919.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139920.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139921.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139922.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139923.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139924.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139925.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139926.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139927.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139928.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139929.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139930.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139931.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139932.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139933.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139934.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139935.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139936.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139937.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139938.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139939.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139940.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139941.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,139942.0
