raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
0.04228496298859231,236,0.5,32.0,0.890625,0.578125,7.064305305480957,32.0,0.8125,0.96875
0.029045157258506767,236,0.5,32.0,0.8125,0.65625,5.729427814483643,32.0,0.65625,0.96875
