mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202865.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202866.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202867.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202868.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202869.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202870.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202871.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202872.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202873.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202874.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202875.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202876.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202877.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202878.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202879.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202880.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202881.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202882.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202883.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202884.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202885.0
