raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
0.022586707938336503,188,0.5,32.0,0.859375,0.609375,3.8399574756622314,32.0,0.75,0.96875
0.054751948629296394,188,0.5,32.0,0.75,0.75,6.549644470214844,32.0,0.5,1.0
