raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,55625,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55625,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55626,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55626,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55627,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55627,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55628,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55628,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55629,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55629,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55630,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55630,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55631,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55631,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55632,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55632,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55633,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55633,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55634,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55634,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55635,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55635,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55636,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55636,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55637,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55637,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55638,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55638,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55639,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55639,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55640,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55640,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55641,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55641,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55642,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55642,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55643,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55643,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55644,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55644,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55645,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55645,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55646,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55646,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55647,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55647,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55648,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55648,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55649,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55649,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55650,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55650,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55651,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55651,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55652,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55652,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55653,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55653,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55654,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55654,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55655,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55655,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55656,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55656,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55657,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55657,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55658,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55658,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55659,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55659,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55660,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55660,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55661,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55661,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55662,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55662,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55663,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55663,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55664,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55664,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55665,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55665,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55666,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55666,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55667,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55667,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55668,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55668,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55669,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55669,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55670,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55670,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55671,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55671,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55672,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55672,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55673,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,55673,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
