raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
4.313255562926234e-09,1050,0.5,32.0,1.0,0.5,-4.110541453883343e-07,32.0,1.0,1.0
0.00782077615809881,1050,0.5,32.0,0.96875,0.53125,0.14259833097457886,32.0,0.9375,1.0
