mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,9.54605567926592e-07,0.5,1.0,32.0,6.798647333994268e-08,1.0,1.0,0.5,13498.0
32.0,1.863576301275316e-06,0.5,1.0,32.0,1.2759109679905123e-07,1.0,1.0,0.5,13499.0
32.0,1.5283003449440002e-06,0.5,1.0,32.0,1.0523934435013871e-07,1.0,1.0,0.5,13500.0
32.0,1.1920928955078125e-06,0.5,1.0,32.0,8.195628176110858e-08,1.0,1.0,0.5,13501.0
32.0,3.50922312009061e-06,0.5,1.0,32.0,2.5331939212946963e-07,1.0,1.0,0.5,13502.0
32.0,2.2454185000242433e-06,0.5,1.0,32.0,1.5925595420185346e-07,1.0,1.0,0.5,13503.0
32.0,2.046115355369693e-06,0.5,1.0,32.0,1.4621743815723676e-07,1.0,1.0,0.5,13504.0
32.0,1.6754491980464081e-06,0.5,1.0,32.0,1.1827781776219126e-07,1.0,1.0,0.5,13505.0
32.0,1.0402873158454895e-06,0.5,1.0,32.0,7.171178495468666e-08,1.0,1.0,0.5,13506.0
32.0,2.108514024712349e-06,0.5,1.0,32.0,1.4901142364465159e-07,1.0,1.0,0.5,13507.0
32.0,2.382322804805881e-06,0.5,1.0,32.0,1.6950048120634165e-07,1.0,1.0,0.5,13508.0
32.0,1.2330710319474747e-06,0.5,1.0,32.0,8.568157028321366e-08,1.0,1.0,0.5,13509.0
32.0,3.3564861041668337e-06,0.5,1.0,32.0,2.4214352301044073e-07,1.0,1.0,0.5,13510.0
32.0,1.8822028664544632e-06,0.5,1.0,32.0,1.3131634091223532e-07,1.0,1.0,0.5,13511.0
32.0,5.941837457612564e-07,0.5,1.0,32.0,4.284078508609568e-08,1.0,1.0,0.5,13512.0
32.0,2.3040917085381807e-06,0.5,1.0,32.0,1.6577519090787973e-07,1.0,1.0,0.5,13513.0
32.0,1.4156102565721085e-06,0.5,1.0,32.0,9.685746960030883e-08,1.0,1.0,0.5,13514.0
32.0,2.2053716293157777e-06,0.5,1.0,32.0,1.5646198647800702e-07,1.0,1.0,0.5,13515.0
32.0,1.822598051148816e-06,0.5,1.0,32.0,1.3131628762153014e-07,1.0,1.0,0.5,13516.0
32.0,1.5264376713730599e-06,0.5,1.0,32.0,1.0337671696447615e-07,1.0,1.0,0.5,13517.0
32.0,1.7695128917694092e-06,0.5,1.0,32.0,1.2293445905697808e-07,1.0,1.0,0.5,13518.0
32.0,1.5711411833763123e-06,0.5,1.0,32.0,1.033767240699035e-07,1.0,1.0,0.5,13519.0
32.0,1.1371447499186615e-06,0.5,1.0,32.0,7.916233712990106e-08,1.0,1.0,0.5,13520.0
32.0,2.1522861288758577e-06,0.5,1.0,32.0,1.5553064969253683e-07,1.0,1.0,0.5,13521.0
32.0,1.9855795017065248e-06,0.5,1.0,32.0,1.3783555630197952e-07,1.0,1.0,0.5,13522.0
32.0,2.6393679490865907e-06,0.5,1.0,32.0,1.8812693269865122e-07,1.0,1.0,0.5,13523.0
