mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,5.206219975661952e-05,0.00041494632535392395,1.0,0.5,4091.0,32.0
1.0,32.0,0.5,1.0,8.446984793408774e-05,0.0006299225185973109,1.0,0.5,4092.0,32.0
1.0,32.0,0.5,1.0,9.89445125014754e-05,0.0007400565596772301,1.0,0.5,4093.0,32.0
1.0,32.0,0.5,1.0,0.00011261955114605371,0.0007974321666621311,1.0,0.5,4094.0,32.0
1.0,32.0,0.5,1.0,5.855759809492156e-05,0.0004810088578742215,1.0,0.5,4095.0,32.0
1.0,32.0,0.5,1.0,0.00010648874376784079,0.0007550206599441703,1.0,0.5,4096.0,32.0
1.0,32.0,0.5,1.0,3.8787095036241226e-05,0.0003246242864018029,1.0,0.5,4097.0,32.0
1.0,32.0,0.5,1.0,6.798614595027175e-05,0.000556589901301632,1.0,0.5,4098.0,32.0
1.0,32.0,0.5,1.0,7.895650378486607e-05,0.0006241720198291621,1.0,0.5,4099.0,32.0
1.0,32.0,0.5,1.0,9.782679808267858e-05,0.0007566395542918699,1.0,0.5,4100.0,32.0
1.0,32.0,0.5,1.0,6.659698101429967e-05,0.0005141375923967235,1.0,0.5,4101.0,32.0
1.0,32.0,0.5,1.0,3.6934123272658326e-05,0.0003200394811053291,1.0,0.5,4102.0,32.0
1.0,32.0,0.5,1.0,4.118390643270686e-05,0.00034880277348425765,1.0,0.5,4103.0,32.0
1.0,32.0,0.5,1.0,9.290745947510004e-05,0.0007047379606760061,1.0,0.5,4104.0,32.0
1.0,32.0,0.5,1.0,0.00011045259088859893,0.00080743872197339,1.0,0.5,4105.0,32.0
1.0,32.0,0.5,1.0,4.39244454355503e-05,0.00037160246885131455,1.0,0.5,4106.0,32.0
1.0,32.0,0.5,1.0,7.027277024462819e-05,0.0005674108987280247,1.0,0.5,4107.0,32.0
1.0,32.0,0.5,1.0,5.566593063122127e-05,0.0004362554263946545,1.0,0.5,4108.0,32.0
1.0,32.0,0.5,1.0,3.957983244617935e-05,0.00034623570541926485,1.0,0.5,4109.0,32.0
1.0,32.0,0.5,1.0,7.727926549705444e-05,0.0005633308542207093,1.0,0.5,4110.0,32.0
1.0,32.0,0.5,1.0,4.193085078441072e-05,0.00036049852434433727,1.0,0.5,4111.0,32.0
1.0,32.0,0.5,1.0,5.9670168411685154e-05,0.0004787578538683311,1.0,0.5,4112.0,32.0
1.0,32.0,0.5,1.0,4.4381969928508624e-05,0.0003665315195568222,1.0,0.5,4113.0,32.0
1.0,32.0,0.5,1.0,5.990275712974835e-05,0.00047120580750449744,1.0,0.5,4114.0,32.0
1.0,32.0,0.5,1.0,8.188795254682191e-05,0.000626054104682301,1.0,0.5,4115.0,32.0
1.0,32.0,0.5,1.0,6.874919927213341e-05,0.0005075495202861246,1.0,0.5,4116.0,32.0
1.0,32.0,0.5,1.0,1.8159356841351837e-05,0.00016990290984830644,1.0,0.5,4117.0,32.0
1.0,32.0,0.5,1.0,0.00012271232844796032,0.0009402008062469962,1.0,0.5,4118.0,32.0
1.0,32.0,0.5,1.0,2.5068927243410144e-05,0.00021101243760609812,1.0,0.5,4119.0,32.0
1.0,32.0,0.5,1.0,7.406952681776602e-05,0.0005559823650325809,1.0,0.5,4120.0,32.0
1.0,32.0,0.5,1.0,7.621892109455075e-05,0.0005820656769904637,1.0,0.5,4121.0,32.0
1.0,32.0,0.5,1.0,5.124327253724914e-05,0.00042409243031079724,1.0,0.5,4122.0,32.0
1.0,32.0,0.5,1.0,3.8128702726680785e-05,0.0002932936043708133,1.0,0.5,4123.0,32.0
1.0,32.0,0.5,1.0,4.1546868487785105e-05,0.0003533418724853705,1.0,0.5,4124.0,32.0
1.0,32.0,0.5,1.0,7.387228470179252e-05,0.0005950200179922106,1.0,0.5,4125.0,32.0
1.0,32.0,0.5,1.0,8.043597745199804e-05,0.0005473194864467258,1.0,0.5,4126.0,32.0
1.0,32.0,0.5,1.0,9.521583342575468e-05,0.0007152514096118437,1.0,0.5,4127.0,32.0
1.0,32.0,0.5,1.0,0.0001998947561787645,0.0010097674316567862,1.0,0.5,4128.0,32.0
1.0,32.0,0.5,1.0,4.5145776766730705e-05,0.00038086278120499657,1.0,0.5,4129.0,32.0
1.0,32.0,0.5,1.0,8.636212260171305e-05,0.0006449323662118935,1.0,0.5,4130.0,32.0
1.0,32.0,0.5,1.0,0.0002820150402840227,0.0017126411125098764,1.0,0.5,4131.0,32.0
1.0,32.0,0.5,1.0,9.313241389463656e-05,0.0006620405032542626,1.0,0.5,4132.0,32.0
1.0,32.0,0.5,1.0,5.618404611595906e-05,0.00042196585285747014,1.0,0.5,4133.0,32.0
1.0,32.0,0.5,1.0,2.345726352359634e-05,0.00021004159923258787,1.0,0.5,4134.0,32.0
1.0,32.0,0.5,1.0,3.4045301617879886e-05,0.0002483161183107646,1.0,0.5,4135.0,32.0
1.0,32.0,0.5,1.0,4.711262954515405e-05,0.00037418188124234577,1.0,0.5,4136.0,32.0
1.0,32.0,0.5,1.0,6.920125269971322e-05,0.00047542135281578685,1.0,0.5,4137.0,32.0
1.0,32.0,0.5,1.0,2.93997218250297e-05,0.00024558355777628724,1.0,0.5,4138.0,32.0
1.0,32.0,0.5,1.0,7.368339902313892e-05,0.00047314303916680866,1.0,0.5,4139.0,32.0
1.0,32.0,0.5,1.0,7.702944276388735e-05,0.0005351640498128438,1.0,0.5,4140.0,32.0
1.0,32.0,0.5,1.0,7.265908971021418e-05,0.0005689678406934304,1.0,0.5,4141.0,32.0
1.0,32.0,0.5,1.0,4.81967563246144e-05,0.00038767009403744646,1.0,0.5,4142.0,32.0
1.0,32.0,0.5,1.0,1.887620055640582e-05,0.00016707379949185646,1.0,0.5,4143.0,32.0
1.0,32.0,0.5,1.0,0.00017238917644135654,0.0010412224379704178,1.0,0.5,4144.0,32.0
1.0,32.0,0.5,1.0,0.0001383591916237492,0.0009351910567150593,1.0,0.5,4145.0,32.0
1.0,32.0,0.5,1.0,2.3202048396342434e-05,0.00019220262677236566,1.0,0.5,4146.0,32.0
1.0,32.0,0.5,1.0,2.0496801880653948e-05,0.00017897712112700665,1.0,0.5,4147.0,32.0
1.0,32.0,0.5,1.0,7.03051991877146e-05,0.0005342513086934667,1.0,0.5,4148.0,32.0
1.0,32.0,0.5,1.0,9.38303953716968e-05,0.0005289021774123673,1.0,0.5,4149.0,32.0
1.0,32.0,0.5,1.0,3.513949741318356e-05,0.0002879536081988541,1.0,0.5,4150.0,32.0
1.0,32.0,0.5,1.0,3.8616653000644874e-05,0.0002964814896688495,1.0,0.5,4151.0,32.0
1.0,32.0,0.5,1.0,0.00012042160960845649,0.0008169848214440781,1.0,0.5,4152.0,32.0
1.0,32.0,0.5,1.0,4.307404196879361e-05,0.000343810976005975,1.0,0.5,4153.0,32.0
1.0,32.0,0.5,1.0,5.248919842415489e-05,0.00043224066654311825,1.0,0.5,4154.0,32.0
1.0,32.0,0.5,1.0,6.265037063712953e-05,0.0004593133169315807,1.0,0.5,4155.0,32.0
1.0,32.0,0.5,1.0,8.098966327452217e-05,0.0005668843612591098,1.0,0.5,4156.0,32.0
1.0,32.0,0.5,1.0,2.939642308774637e-05,0.00024853397067051033,1.0,0.5,4157.0,32.0
1.0,32.0,0.5,1.0,2.688862423383398e-05,0.00024014125575924958,1.0,0.5,4158.0,32.0
1.0,32.0,0.5,1.0,2.3430440705851652e-05,0.0002010007526646886,1.0,0.5,4159.0,32.0
1.0,32.0,0.5,1.0,2.4247929104603827e-05,0.0002137052251856743,1.0,0.5,4160.0,32.0
1.0,32.0,0.5,1.0,2.590048734418815e-05,0.0002302981909271526,1.0,0.5,4161.0,32.0
1.0,32.0,0.5,1.0,7.397358331218129e-05,0.0004955296100675182,1.0,0.5,4162.0,32.0
1.0,32.0,0.5,1.0,6.663758540526032e-05,0.0004875350480354284,1.0,0.5,4163.0,32.0
1.0,32.0,0.5,1.0,2.11506858249777e-05,0.00019412411617175538,1.0,0.5,4164.0,32.0
1.0,32.0,0.5,1.0,6.276668864302337e-05,0.000488332399043077,1.0,0.5,4165.0,32.0
1.0,32.0,0.5,1.0,4.300430691728252e-05,0.00035486372946286817,1.0,0.5,4166.0,32.0
1.0,32.0,0.5,1.0,5.65496211493155e-05,0.0004568791083706552,1.0,0.5,4167.0,32.0
1.0,32.0,0.5,1.0,0.0001281590975850122,0.000797273845321133,1.0,0.5,4168.0,32.0
1.0,32.0,0.5,1.0,0.0002347397166886367,0.0013229134193620574,1.0,0.5,4169.0,32.0
1.0,32.0,0.5,1.0,4.0157239709515125e-05,0.00034868014726363193,1.0,0.5,4170.0,32.0
1.0,32.0,0.5,1.0,8.459219134238083e-05,0.000589877839113856,1.0,0.5,4171.0,32.0
1.0,32.0,0.5,1.0,0.00013496768588083796,0.0009733000398136963,1.0,0.5,4172.0,32.0
1.0,32.0,0.5,1.0,0.00011087200255133212,0.0007456823498613772,1.0,0.5,4173.0,32.0
1.0,32.0,0.5,1.0,2.422988836769946e-05,0.00021325227764236487,1.0,0.5,4174.0,32.0
1.0,32.0,0.5,1.0,3.463100620137993e-05,0.0003001374068251834,1.0,0.5,4175.0,32.0
1.0,32.0,0.5,1.0,5.513822634384269e-05,0.00041760117401835916,1.0,0.5,4176.0,32.0
1.0,32.0,0.5,1.0,4.2096060496987775e-05,0.00035341337221209287,1.0,0.5,4177.0,32.0
