bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.02386421151459217,31498411169.926376,1,0.0,-24.087882764631868,207.80877685546875,32,-23.86421012878418,-24.11174697614646
2,0.02321804128587246,39157070014.58236,501,0.0,-23.65660866105823,202.5457763671875,15998,-23.218040466308594,-23.6798267023441
4,0.023288998752832413,67242323125.81779,1001,0.0,-24.890048537400766,202.85684204101562,31964,-23.288997650146484,-24.9133375361536
6,0.023356173187494278,70026787740.62973,1501,0.0,-24.927873913591522,202.94529724121094,47930,-23.356172561645508,-24.951230086779017
8,0.023403560742735863,71092448921.41008,2001,0.0,-24.876732170776123,203.07151794433594,63896,-23.4035587310791,-24.90013573151886
10,0.023422058671712875,64501804636.06937,2501,0.0,-24.771218162154234,203.1593780517578,79862,-23.42205810546875,-24.794640220825947
12,0.023424526676535606,6299599899.385031,3001,0.0,-20.043898975927014,203.1746826171875,95828,-23.42452621459961,-20.06732350260355
14,0.02342476323246956,66101188.855133936,3501,0.0,-17.936856308118138,203.25018310546875,111794,-23.424762725830078,-17.960281071350607
17,0.02342154085636139,67327266475.238075,4001,0.0,-24.873301708253365,203.34283447265625,127743,-23.421539306640625,-24.896723249109726
19,0.02341771498322487,36730585244.87558,4501,0.0,-24.23065610014298,203.37501525878906,143709,-23.417713165283203,-24.254073815126205
21,0.023412173613905907,376672202.10642564,5001,0.0,-15.69272837220151,203.43589782714844,159675,-23.412172317504883,-15.716140545815415
23,0.02342209778726101,60014857091.82432,5501,0.0,-24.77111400221723,203.61082458496094,175641,-23.422096252441406,-24.794536100004493
25,0.023430287837982178,72996916404.21034,6001,0.0,-24.94295772953029,203.80393981933594,191607,-23.430286407470703,-24.96638801736827
27,0.02345474809408188,18645978121.60219,6501,0.0,-23.484928391786873,204.06736755371094,207573,-23.45474624633789,-23.508383139880955
29,0.023477261886000633,46116941663.66177,7001,0.0,-24.22351280160248,204.3392333984375,223539,-23.47726058959961,-24.246990063488482
31,0.023512881249189377,63326300721.59575,7501,0.0,-24.372822648216566,204.8166961669922,239505,-23.512880325317383,-24.396335529465755
34,0.02356046997010708,73614816894.46286,8001,0.0,-24.910060088969264,205.36395263671875,255454,-23.560468673706055,-24.93362055893937
36,0.02362309768795967,53636389779.12982,8501,0.0,-24.53399570986867,205.95616149902344,271420,-23.623096466064453,-24.55761880755663
38,0.023339705541729927,56414323687.7699,9001,0.0,-24.63430586838512,204.3256072998047,287386,-23.339704513549805,-24.65764557392685
40,0.02335755154490471,62836213124.462875,9501,0.0,-24.778452058667433,204.47122192382812,303352,-23.3575496673584,-24.801809610212338
42,0.023374896496534348,66210174845.71246,10001,0.0,-24.835104445335503,204.63385009765625,319318,-23.374895095825195,-24.858479341832037
44,0.02338765561580658,65915164714.30475,10501,0.0,-24.83174521163926,204.78858947753906,335284,-23.38765525817871,-24.855132867255065
46,0.02339792437851429,70593012694.78558,11001,0.0,-24.90564353838679,204.96116638183594,351250,-23.39792251586914,-24.929041462765305
48,0.023411184549331665,68662930072.636215,11501,0.0,-24.879207520361646,205.15835571289062,367216,-23.411184310913086,-24.902618704910978
51,0.02342313900589943,72497828790.80338,12001,0.0,-24.925548492450847,205.38719177246094,383165,-23.423137664794922,-24.948971631456747
53,0.02344048209488392,68184412817.07185,12501,0.0,-24.880381429870425,205.6335906982422,399131,-23.440481185913086,-24.90382191196531
