raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-0.00026868015993386507,372191,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.942967153619975e-06,372191,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00034441272146068513,372192,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.54796279175207e-05,372192,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0002294119040016085,372193,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00020504243730101734,372193,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.545268166111782e-05,372194,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001558695948915556,372194,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002753117587417364,372195,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.449344123713672e-05,372195,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.5340865249745548e-05,372196,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00046322145499289036,372196,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.2231917935423553e-05,372197,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.929477189667523e-06,372197,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.4503559214062989e-05,372198,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00020423397654667497,372198,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001794327690731734,372199,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.647692210506648e-05,372199,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00014841032680124044,372200,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00021881633438169956,372200,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011961668496951461,372201,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.82466197758913e-05,372201,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.051165448501706e-05,372202,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.9457158234436065e-05,372202,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.608287417795509e-05,372203,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.582345016184263e-06,372203,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00020325258083175868,372204,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00015816980157978833,372204,32.0,0.5,1.0,1.0,0.0,32.0,0.5
