raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
7.17760990788344e-05,856,0.5,32.0,1.0,0.5,8.615790648036636e-06,32.0,1.0,1.0
0.0025498381393962936,856,0.5,32.0,0.984375,0.515625,0.23449650406837463,32.0,0.96875,1.0
