raw/disc/disc_loss,raw/disc/disc_proportion_expert_true,raw/disc/n_expert,raw/disc/disc_acc_expert,raw/disc/n_generated,raw/disc/disc_entropy,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc,raw/disc/global_step
0.022734761238098145,0.5,32.0,1.0,32.0,0.09691217541694641,1.0,0.5,1.0,71
0.03628329932689667,0.5,32.0,0.96875,32.0,0.10131347179412842,1.0,0.484375,0.984375,71
