raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,20451,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20451,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20452,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20452,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20453,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20453,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20454,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20454,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20455,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20455,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20456,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20456,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20457,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20457,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20458,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20458,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20459,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20459,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20460,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20460,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20461,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20461,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20462,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20462,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20463,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20463,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20464,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20464,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20465,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20465,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20466,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20466,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20467,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20467,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20468,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20468,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20469,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20469,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20470,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20470,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20471,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20471,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20472,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20472,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20473,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20473,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20474,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20474,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20475,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20475,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20476,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20476,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20477,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20477,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20478,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20478,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20479,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20479,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20480,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20480,1.0,32.0,32.0,0.0,5.960464477539063e-08,1.0,1.0,0.5
0.5,20481,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20481,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20482,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20482,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20483,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20483,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20484,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20484,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20485,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,20485,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20486,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20486,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20487,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20487,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20488,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20488,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20489,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,20489,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
