mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,-1.562410488986643e-06,0.0,1.0,0.5,146423.0,32.0
0.9921875,32.0,0.5078125,0.984375,3.3605763354662486,0.0,1.0,0.5,146424.0,32.0
0.984375,32.0,0.515625,0.96875,6.439712047576904,0.0,1.0,0.5,146425.0,32.0
0.9765625,32.0,0.5078125,0.96875,146.73097157478333,0.0,0.984375,0.5,146426.0,32.0
1.0,32.0,0.5,1.0,-3.508059853629675e-05,0.0,1.0,0.5,146427.0,32.0
1.0,32.0,0.5,1.0,-2.5192312023136765e-05,0.0,1.0,0.5,146428.0,32.0
1.0,32.0,0.5,1.0,-5.879983746126527e-06,0.0,1.0,0.5,146429.0,32.0
1.0,32.0,0.5,1.0,-3.610357452998869e-07,0.0,1.0,0.5,146430.0,32.0
1.0,32.0,0.5,1.0,-3.0806122595095076e-05,0.0,1.0,0.5,146431.0,32.0
1.0,32.0,0.5,1.0,2.207087709393818e-05,0.0,1.0,0.5,146432.0,32.0
1.0,32.0,0.5,1.0,-4.220821438138955e-05,0.0,1.0,0.5,146433.0,32.0
0.9921875,32.0,0.4921875,1.0,139.3467367773992,0.0,0.984375,0.5,146434.0,32.0
1.0,32.0,0.5,1.0,1.0814876077347435e-05,0.0,1.0,0.5,146435.0,32.0
1.0,32.0,0.5,1.0,3.5574318644648883e-05,0.0,1.0,0.5,146436.0,32.0
0.9921875,32.0,0.5078125,0.984375,4.0037782164690725,0.0,1.0,0.5,146437.0,32.0
1.0,32.0,0.5,1.0,-3.892188942700159e-06,0.0,1.0,0.5,146438.0,32.0
1.0,32.0,0.5,1.0,4.897925282421056e-05,0.0,1.0,0.5,146439.0,32.0
1.0,32.0,0.5,1.0,-2.8517442842712626e-06,0.0,1.0,0.5,146440.0,32.0
1.0,32.0,0.5,1.0,-3.8390317058656365e-06,0.0,1.0,0.5,146441.0,32.0
1.0,32.0,0.5,1.0,1.732568853185512e-05,0.0,1.0,0.5,146442.0,32.0
0.9921875,32.0,0.4921875,1.0,176.78538179182806,0.0,0.984375,0.5,146443.0,32.0
1.0,32.0,0.5,1.0,-1.6982485703920247e-05,0.0,1.0,0.5,146444.0,32.0
1.0,32.0,0.5,1.0,2.1837104213773273e-06,0.0,1.0,0.5,146445.0,32.0
1.0,32.0,0.5,1.0,2.8368001949274912e-05,0.0,1.0,0.5,146446.0,32.0
0.9921875,32.0,0.5078125,0.984375,0.060953768388571916,2.8185665973797494e-05,1.0,0.5,146447.0,32.0
1.0,32.0,0.5,1.0,-6.10226388744195e-05,0.0,1.0,0.5,146448.0,32.0
1.0,32.0,0.5,1.0,-3.0279134080046788e-05,0.0,1.0,0.5,146449.0,32.0
0.9921875,32.0,0.4921875,1.0,9.631220178671356,0.0,0.984375,0.5,146450.0,32.0
1.0,32.0,0.5,1.0,5.6456050515407696e-05,0.0,1.0,0.5,146451.0,32.0
1.0,32.0,0.5,1.0,-1.0528364100537146e-05,0.0,1.0,0.5,146452.0,32.0
1.0,32.0,0.5,1.0,5.9006581068388186e-05,0.0,1.0,0.5,146453.0,32.0
1.0,32.0,0.5,1.0,-4.8871033868636005e-05,0.0,1.0,0.5,146454.0,32.0
1.0,32.0,0.5,1.0,-2.5085821107495576e-05,0.0,1.0,0.5,146455.0,32.0
1.0,32.0,0.5,1.0,-5.09510009578662e-05,0.0,1.0,0.5,146456.0,32.0
0.9765625,32.0,0.5234375,0.953125,5.61828992617211,0.0,1.0,0.5,146457.0,32.0
1.0,32.0,0.5,1.0,1.0905909675784642e-05,0.0,1.0,0.5,146458.0,32.0
0.9921875,32.0,0.5078125,0.984375,7.094527857916546,0.0,1.0,0.5,146459.0,32.0
1.0,32.0,0.5,1.0,1.8172609998146072e-05,0.0,1.0,0.5,146460.0,32.0
0.9921875,32.0,0.4921875,1.0,0.6681006984308624,0.0,0.984375,0.5,146461.0,32.0
1.0,32.0,0.5,1.0,-4.146055107412394e-05,0.0,1.0,0.5,146462.0,32.0
1.0,32.0,0.5,1.0,1.1315660231048241e-05,0.0,1.0,0.5,146463.0,32.0
1.0,32.0,0.5,1.0,-2.9885946787544526e-05,0.0,1.0,0.5,146464.0,32.0
1.0,32.0,0.5,1.0,3.9170266973087564e-05,0.0,1.0,0.5,146465.0,32.0
1.0,32.0,0.5,1.0,2.169057734136004e-05,0.0,1.0,0.5,146466.0,32.0
1.0,32.0,0.5,1.0,-1.9406321371207014e-05,0.0,1.0,0.5,146467.0,32.0
0.9921875,32.0,0.4921875,1.0,1.130166153967366,0.0,0.984375,0.5,146468.0,32.0
0.9921875,32.0,0.5078125,0.984375,15.03494110441261,0.0,1.0,0.5,146469.0,32.0
0.984375,32.0,0.5,0.984375,3.976778124939301,2.2780907368788228e-11,0.984375,0.5,146470.0,32.0
0.9921875,32.0,0.4921875,1.0,1.6524910549724154,0.0,0.984375,0.5,146471.0,32.0
0.9921875,32.0,0.5078125,0.984375,3.1069785659733498,0.0,1.0,0.5,146472.0,32.0
0.9921875,32.0,0.5078125,0.984375,13.764704827583955,0.0,1.0,0.5,146473.0,32.0
1.0,32.0,0.5,1.0,1.382491973345168e-05,0.0,1.0,0.5,146474.0,32.0
1.0,32.0,0.5,1.0,5.4875177738722414e-05,0.0,1.0,0.5,146475.0,32.0
0.984375,32.0,0.515625,0.96875,10.69993257522583,0.0,1.0,0.5,146476.0,32.0
0.9921875,32.0,0.4921875,1.0,0.5341203913812933,0.0,0.984375,0.5,146477.0,32.0
1.0,32.0,0.5,1.0,4.015286322101019e-06,0.0,1.0,0.5,146478.0,32.0
1.0,32.0,0.5,1.0,2.1529845071199816e-05,0.0,1.0,0.5,146479.0,32.0
1.0,32.0,0.5,1.0,6.9304041971918195e-06,0.0,1.0,0.5,146480.0,32.0
0.9921875,32.0,0.4921875,1.0,0.9093781080855479,0.0,0.984375,0.5,146481.0,32.0
1.0,32.0,0.5,1.0,-6.154379934741883e-05,0.0,1.0,0.5,146482.0,32.0
0.984375,32.0,0.484375,1.0,2.921162851896952,0.0,0.96875,0.5,146483.0,32.0
0.984375,32.0,0.5,0.984375,28.391082763671875,0.0,0.984375,0.5,146484.0,32.0
0.9921875,32.0,0.4921875,1.0,29.063038180451258,0.0,0.984375,0.5,146485.0,32.0
1.0,32.0,0.5,1.0,3.037085207324708e-05,0.0,1.0,0.5,146486.0,32.0
1.0,32.0,0.5,1.0,1.8154878489440307e-07,0.0,1.0,0.5,146487.0,32.0
1.0,32.0,0.5,1.0,-2.5481016564299352e-05,0.0,1.0,0.5,146488.0,32.0
1.0,32.0,0.5,1.0,7.32988658000977e-05,0.0,1.0,0.5,146489.0,32.0
1.0,32.0,0.5,1.0,-5.892507033422589e-07,0.0,1.0,0.5,146490.0,32.0
0.9921875,32.0,0.4921875,1.0,0.8507551694056019,0.0,0.984375,0.5,146491.0,32.0
1.0,32.0,0.5,1.0,8.237536894739605e-05,0.0,1.0,0.5,146492.0,32.0
1.0,32.0,0.5,1.0,5.863361366209574e-05,2.5538335393611514e-06,1.0,0.5,146493.0,32.0
0.984375,32.0,0.484375,1.0,53.81035230935413,0.0,0.96875,0.5,146494.0,32.0
1.0,32.0,0.5,1.0,-7.841904334782157e-06,0.0,1.0,0.5,146495.0,32.0
0.9921875,32.0,0.4921875,1.0,3.0016300325239627,0.0,0.984375,0.5,146496.0,32.0
0.984375,32.0,0.484375,1.0,48.43603101433382,1.1449174941446927e-16,0.96875,0.5,146497.0,32.0
1.0,32.0,0.5,1.0,1.3584643056674395e-05,0.0,1.0,0.5,146498.0,32.0
1.0,32.0,0.5,1.0,5.312821485858876e-05,0.0,1.0,0.5,146499.0,32.0
1.0,32.0,0.5,1.0,-2.1851217752555385e-05,0.0,1.0,0.5,146500.0,32.0
1.0,32.0,0.5,1.0,4.0358680053032e-05,0.0,1.0,0.5,146501.0,32.0
0.9921875,32.0,0.4921875,1.0,0.5468751887310646,0.0,0.984375,0.5,146502.0,32.0
0.984375,32.0,0.484375,1.0,1.5874618342677422,0.0,0.96875,0.5,146503.0,32.0
0.9921875,32.0,0.5078125,0.984375,6.4645340021415905,1.1275702593849246e-16,1.0,0.5,146504.0,32.0
1.0,32.0,0.5,1.0,-3.255367300880607e-05,0.0,1.0,0.5,146505.0,32.0
0.984375,32.0,0.484375,1.0,2.5082290172576904,0.0,0.96875,0.5,146506.0,32.0
1.0,32.0,0.5,1.0,-1.9656029508041684e-05,0.0,1.0,0.5,146507.0,32.0
1.0,32.0,0.5,1.0,-6.678630961687304e-05,0.0,1.0,0.5,146508.0,32.0
1.0,32.0,0.5,1.0,-1.6680580301908776e-05,0.0,1.0,0.5,146509.0,32.0
1.0,32.0,0.5,1.0,2.3994440198293887e-05,0.0,1.0,0.5,146510.0,32.0
1.0,32.0,0.5,1.0,3.9184035813377704e-05,0.0,1.0,0.5,146511.0,32.0
1.0,32.0,0.5,1.0,3.1497032978222705e-05,0.0,1.0,0.5,146512.0,32.0
1.0,32.0,0.5,1.0,-1.0168276276090182e-05,1.2553163369882546e-11,1.0,0.5,146513.0,32.0
0.9921875,32.0,0.4921875,1.0,2.682381062688364,0.0,0.984375,0.5,146514.0,32.0
1.0,32.0,0.5,1.0,-1.1439138688729145e-05,0.0,1.0,0.5,146515.0,32.0
1.0,32.0,0.5,1.0,3.902885873685591e-05,0.0,1.0,0.5,146516.0,32.0
0.9921875,32.0,0.4921875,1.0,3.31568242094545,2.9177979476982774e-12,0.984375,0.5,146517.0,32.0
0.9921875,32.0,0.4921875,1.0,40.98309002161659,1.8771512122480837e-12,0.984375,0.5,146518.0,32.0
1.0,32.0,0.5,1.0,-1.0176260730077047e-05,0.0,1.0,0.5,146519.0,32.0
0.984375,32.0,0.484375,1.0,4.357212722301483,0.0,0.96875,0.5,146520.0,32.0
0.9921875,32.0,0.4921875,1.0,0.4958381197939161,0.0,0.984375,0.5,146521.0,32.0
1.0,32.0,0.5,1.0,-2.301843778695911e-06,0.0,1.0,0.5,146522.0,32.0
1.0,32.0,0.5,1.0,0.0009279239602619782,0.002702125209274508,1.0,0.5,146523.0,32.0
1.0,32.0,0.5,1.0,2.3794125809217803e-05,0.0,1.0,0.5,146524.0,32.0
1.0,32.0,0.5,1.0,-2.1139352611498907e-05,0.0,1.0,0.5,146525.0,32.0
0.984375,32.0,0.484375,1.0,12.245639220405792,0.0,0.96875,0.5,146526.0,32.0
0.984375,32.0,0.5,0.984375,23.46821343697684,0.0,0.984375,0.5,146527.0,32.0
0.984375,32.0,0.515625,0.96875,8.029460668563843,0.0,1.0,0.5,146528.0,32.0
1.0,32.0,0.5,1.0,3.2460397960676346e-05,0.0,1.0,0.5,146529.0,32.0
0.984375,32.0,0.484375,1.0,4.825096449043485,0.0,0.96875,0.5,146530.0,32.0
1.0,32.0,0.5,1.0,4.1619609874032903e-05,0.0,1.0,0.5,146531.0,32.0
0.96875,32.0,0.5,0.96875,9.14033555984497,0.0,0.96875,0.5,146532.0,32.0
0.9921875,32.0,0.4921875,1.0,1.0356975474278443,0.0,0.984375,0.5,146533.0,32.0
0.9921875,32.0,0.4921875,1.0,3.6902492522640387,0.0,0.984375,0.5,146534.0,32.0
0.9921875,32.0,0.4921875,1.0,0.9184931441459412,0.0,0.984375,0.5,146535.0,32.0
