mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143151.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143152.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143153.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143154.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143155.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143156.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143157.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143158.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143159.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143160.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143161.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143162.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143163.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143164.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143165.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143166.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143167.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143168.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143169.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143170.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,143171.0
