mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,8.093268843367696e-05,0.0,1.0,0.5,330473.0,32.0
1.0,32.0,0.5,1.0,6.316459439403843e-05,0.0,1.0,0.5,330474.0,32.0
1.0,32.0,0.5,1.0,-1.8875212845159695e-05,0.0,1.0,0.5,330475.0,32.0
1.0,32.0,0.5,1.0,-1.8689752323552966e-06,0.0,1.0,0.5,330476.0,32.0
1.0,32.0,0.5,1.0,-8.958704711403698e-05,0.0,1.0,0.5,330477.0,32.0
1.0,32.0,0.5,1.0,-5.508569756784709e-05,0.0,1.0,0.5,330478.0,32.0
1.0,32.0,0.5,1.0,-3.5258943171356805e-05,0.0,1.0,0.5,330479.0,32.0
1.0,32.0,0.5,1.0,7.152156013034983e-05,0.0,1.0,0.5,330480.0,32.0
1.0,32.0,0.5,1.0,-1.2476320989662781e-06,0.0,1.0,0.5,330481.0,32.0
1.0,32.0,0.5,1.0,-5.7571116485632956e-05,0.0,1.0,0.5,330482.0,32.0
1.0,32.0,0.5,1.0,-5.520414561033249e-06,0.0,1.0,0.5,330483.0,32.0
1.0,32.0,0.5,1.0,-5.382491508498788e-05,0.0,1.0,0.5,330484.0,32.0
1.0,32.0,0.5,1.0,-9.516319732938427e-05,0.0,1.0,0.5,330485.0,32.0
1.0,32.0,0.5,1.0,-2.512771970941685e-06,0.0,1.0,0.5,330486.0,32.0
1.0,32.0,0.5,1.0,3.792935785895679e-05,0.0,1.0,0.5,330487.0,32.0
1.0,32.0,0.5,1.0,-7.511650801461656e-05,0.0,1.0,0.5,330488.0,32.0
1.0,32.0,0.5,1.0,-6.392309660441242e-05,0.0,1.0,0.5,330489.0,32.0
1.0,32.0,0.5,1.0,1.3186318028601818e-05,0.0,1.0,0.5,330490.0,32.0
1.0,32.0,0.5,1.0,-2.302173106727423e-05,0.0,1.0,0.5,330491.0,32.0
1.0,32.0,0.5,1.0,-0.0001401039717165986,0.0,1.0,0.5,330492.0,32.0
1.0,32.0,0.5,1.0,-8.392649760935456e-06,0.0,1.0,0.5,330493.0,32.0
1.0,32.0,0.5,1.0,-2.7269623387837783e-05,0.0,1.0,0.5,330494.0,32.0
1.0,32.0,0.5,1.0,-0.00011092245767940767,0.0,1.0,0.5,330495.0,32.0
1.0,32.0,0.5,1.0,1.7078162272810005e-05,0.0,1.0,0.5,330496.0,32.0
1.0,32.0,0.5,1.0,-0.00013621065590996295,0.0,1.0,0.5,330497.0,32.0
1.0,32.0,0.5,1.0,-1.1042604455724359e-05,0.0,1.0,0.5,330498.0,32.0
1.0,32.0,0.5,1.0,-2.6196685212198645e-06,0.0,1.0,0.5,330499.0,32.0
1.0,32.0,0.5,1.0,5.0771611313393805e-05,0.0,1.0,0.5,330500.0,32.0
1.0,32.0,0.5,1.0,4.97365472256206e-05,0.0,1.0,0.5,330501.0,32.0
1.0,32.0,0.5,1.0,-9.513784789305646e-05,0.0,1.0,0.5,330502.0,32.0
1.0,32.0,0.5,1.0,0.00012117596997995861,0.0,1.0,0.5,330503.0,32.0
1.0,32.0,0.5,1.0,3.42297807947034e-05,0.0,1.0,0.5,330504.0,32.0
1.0,32.0,0.5,1.0,1.0310420293535572e-05,0.0,1.0,0.5,330505.0,32.0
1.0,32.0,0.5,1.0,6.390634371200576e-05,0.0,1.0,0.5,330506.0,32.0
1.0,32.0,0.5,1.0,-4.523894313024357e-05,0.0,1.0,0.5,330507.0,32.0
1.0,32.0,0.5,1.0,4.8325740863219835e-05,0.0,1.0,0.5,330508.0,32.0
1.0,32.0,0.5,1.0,6.047170245437883e-05,0.0,1.0,0.5,330509.0,32.0
1.0,32.0,0.5,1.0,7.1037848101696e-06,0.0,1.0,0.5,330510.0,32.0
1.0,32.0,0.5,1.0,1.229636836796999e-07,0.0,1.0,0.5,330511.0,32.0
1.0,32.0,0.5,1.0,-4.374886430014158e-05,0.0,1.0,0.5,330512.0,32.0
1.0,32.0,0.5,1.0,1.0085621397593059e-05,0.0,1.0,0.5,330513.0,32.0
1.0,32.0,0.5,1.0,-3.6335637560114264e-05,0.0,1.0,0.5,330514.0,32.0
1.0,32.0,0.5,1.0,-5.405732736107893e-06,0.0,1.0,0.5,330515.0,32.0
1.0,32.0,0.5,1.0,-9.955385394277982e-06,0.0,1.0,0.5,330516.0,32.0
1.0,32.0,0.5,1.0,-1.96409564523492e-06,0.0,1.0,0.5,330517.0,32.0
1.0,32.0,0.5,1.0,6.505021701741498e-06,0.0,1.0,0.5,330518.0,32.0
1.0,32.0,0.5,1.0,1.5644920495105907e-05,0.0,1.0,0.5,330519.0,32.0
1.0,32.0,0.5,1.0,8.358034392585978e-06,0.0,1.0,0.5,330520.0,32.0
1.0,32.0,0.5,1.0,-1.774584234226495e-05,0.0,1.0,0.5,330521.0,32.0
1.0,32.0,0.5,1.0,-5.146908188180532e-05,0.0,1.0,0.5,330522.0,32.0
1.0,32.0,0.5,1.0,0.000129846115669352,0.0,1.0,0.5,330523.0,32.0
1.0,32.0,0.5,1.0,-5.700903420802206e-05,0.0,1.0,0.5,330524.0,32.0
1.0,32.0,0.5,1.0,-7.269918569363654e-07,0.0,1.0,0.5,330525.0,32.0
1.0,32.0,0.5,1.0,-2.012387994909659e-05,0.0,1.0,0.5,330526.0,32.0
1.0,32.0,0.5,1.0,8.100532613752875e-05,0.0,1.0,0.5,330527.0,32.0
1.0,32.0,0.5,1.0,-0.000134230946059688,0.0,1.0,0.5,330528.0,32.0
1.0,32.0,0.5,1.0,6.458352982008364e-05,0.0,1.0,0.5,330529.0,32.0
1.0,32.0,0.5,1.0,1.6024219803512096e-05,0.0,1.0,0.5,330530.0,32.0
1.0,32.0,0.5,1.0,7.315922630368732e-05,0.0,1.0,0.5,330531.0,32.0
1.0,32.0,0.5,1.0,-5.469466850627214e-05,0.0,1.0,0.5,330532.0,32.0
1.0,32.0,0.5,1.0,-7.817190271453e-05,0.0,1.0,0.5,330533.0,32.0
1.0,32.0,0.5,1.0,0.00013613261307909852,0.0,1.0,0.5,330534.0,32.0
1.0,32.0,0.5,1.0,-9.563728417560924e-05,0.0,1.0,0.5,330535.0,32.0
1.0,32.0,0.5,1.0,-9.078559742192738e-06,0.0,1.0,0.5,330536.0,32.0
1.0,32.0,0.5,1.0,-0.000133786910737399,0.0,1.0,0.5,330537.0,32.0
1.0,32.0,0.5,1.0,6.16211473243311e-05,0.0,1.0,0.5,330538.0,32.0
1.0,32.0,0.5,1.0,4.155521901338943e-05,0.0,1.0,0.5,330539.0,32.0
1.0,32.0,0.5,1.0,2.289478652528487e-05,0.0,1.0,0.5,330540.0,32.0
1.0,32.0,0.5,1.0,-4.314273610361852e-05,0.0,1.0,0.5,330541.0,32.0
1.0,32.0,0.5,1.0,2.0406862404342974e-05,0.0,1.0,0.5,330542.0,32.0
1.0,32.0,0.5,1.0,-2.0360694179544225e-05,0.0,1.0,0.5,330543.0,32.0
1.0,32.0,0.5,1.0,2.2192903998075053e-05,0.0,1.0,0.5,330544.0,32.0
1.0,32.0,0.5,1.0,-2.212009349022992e-05,0.0,1.0,0.5,330545.0,32.0
1.0,32.0,0.5,1.0,3.275624203524785e-05,0.0,1.0,0.5,330546.0,32.0
1.0,32.0,0.5,1.0,3.7997726394678466e-05,0.0,1.0,0.5,330547.0,32.0
1.0,32.0,0.5,1.0,1.3711428437090944e-05,0.0,1.0,0.5,330548.0,32.0
1.0,32.0,0.5,1.0,-0.00010429355097585358,0.0,1.0,0.5,330549.0,32.0
1.0,32.0,0.5,1.0,1.7180012946482748e-05,0.0,1.0,0.5,330550.0,32.0
1.0,32.0,0.5,1.0,0.00011866191925946623,0.0,1.0,0.5,330551.0,32.0
1.0,32.0,0.5,1.0,-3.458280843915418e-07,0.0,1.0,0.5,330552.0,32.0
1.0,32.0,0.5,1.0,9.963129741663579e-06,0.0,1.0,0.5,330553.0,32.0
1.0,32.0,0.5,1.0,-5.0552451284602284e-05,0.0,1.0,0.5,330554.0,32.0
1.0,32.0,0.5,1.0,3.472826938377693e-05,0.0,1.0,0.5,330555.0,32.0
1.0,32.0,0.5,1.0,0.00014322722563520074,0.0,1.0,0.5,330556.0,32.0
1.0,32.0,0.5,1.0,2.9487327992683277e-06,0.0,1.0,0.5,330557.0,32.0
1.0,32.0,0.5,1.0,2.9508379157050513e-05,0.0,1.0,0.5,330558.0,32.0
1.0,32.0,0.5,1.0,-8.470138345728628e-05,0.0,1.0,0.5,330559.0,32.0
1.0,32.0,0.5,1.0,-8.117695324472152e-05,0.0,1.0,0.5,330560.0,32.0
1.0,32.0,0.5,1.0,2.1757572540082037e-05,0.0,1.0,0.5,330561.0,32.0
1.0,32.0,0.5,1.0,-5.010515451431274e-07,0.0,1.0,0.5,330562.0,32.0
1.0,32.0,0.5,1.0,6.52926137263421e-05,0.0,1.0,0.5,330563.0,32.0
1.0,32.0,0.5,1.0,4.6579656554968096e-05,0.0,1.0,0.5,330564.0,32.0
1.0,32.0,0.5,1.0,-4.455359885469079e-05,0.0,1.0,0.5,330565.0,32.0
1.0,32.0,0.5,1.0,-9.349903120892122e-05,0.0,1.0,0.5,330566.0,32.0
1.0,32.0,0.5,1.0,-5.0106729304388864e-05,0.0,1.0,0.5,330567.0,32.0
