mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38856.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38857.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38858.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38859.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38860.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38861.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38862.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38863.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38864.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38865.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38866.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38867.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38868.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38869.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38870.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38871.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38872.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38873.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38874.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38875.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38876.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38877.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38878.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38879.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38880.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38881.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38882.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38883.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38884.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38885.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38886.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38887.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38888.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38889.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38890.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38891.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38892.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38893.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38894.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38895.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38896.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38897.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38898.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38899.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38900.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38901.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38902.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38903.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38904.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38905.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38906.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38907.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38908.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38909.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38910.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38911.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38912.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38913.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38914.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38915.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38916.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38917.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38918.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38919.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38920.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38921.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38922.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38923.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38924.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38925.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38926.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38927.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38928.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38929.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38930.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38931.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38932.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38933.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38934.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38935.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38936.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38937.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38938.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38939.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38940.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38941.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38942.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38943.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38944.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38945.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38946.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38947.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38948.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38949.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38950.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38951.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38952.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38953.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38954.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38955.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38956.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38957.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38958.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38959.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38960.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38961.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38962.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38963.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,38964.0
