bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.024405544623732567,188216805595.2801,1,0.0,-25.85723803115357,2403.16650390625,32,-24.40554428100586,-25.881643575777304
2,0.024406472221016884,173495318657.92654,501,0.0,-25.826869143427153,2402.994384765625,15998,-24.406471252441406,-25.85127561564817
4,0.02441277727484703,189666613891.67914,1001,0.0,-25.898180587746875,2402.9326171875,31964,-24.412776947021484,-25.922593365021722
6,0.024423642084002495,81350124384.64558,1501,0.0,-25.04840130987238,2403.072265625,47930,-24.423641204833984,-25.07282495195638
8,0.024423841387033463,100658454050.36678,2001,0.0,-25.271891034275342,2403.159912109375,63896,-24.423839569091797,-25.296314875662375
10,0.024428801611065865,93813667171.02423,2501,0.0,-25.176089774602133,2403.9599609375,79862,-24.428800582885742,-25.2005185762132
12,0.024429859593510628,143357955592.57434,3001,0.0,-25.597433676361536,2404.2626953125,95828,-24.429859161376953,-25.621863535955047
14,0.024420499801635742,199495308774.80676,3501,0.0,-25.94121405228519,2404.314453125,111794,-24.42049789428711,-25.965634552086826
17,0.02443809248507023,185641298183.37753,4001,0.0,-25.85983763426095,2404.731201171875,127743,-24.438091278076172,-25.88427572674602
19,0.024464208632707596,179014582059.26227,4501,0.0,-25.814084494411134,2405.013916015625,143709,-24.46420669555664,-25.83854870304384
21,0.024472439661622047,192808166809.60086,5001,0.0,-25.91565250544531,2405.624267578125,159675,-24.47243881225586,-25.94012494510693
23,0.024502171203494072,79973151224.84668,5501,0.0,-25.015333647839803,2405.902587890625,175641,-24.50217056274414,-25.039835819043297
25,0.02454356849193573,185955261085.25763,6001,0.0,-25.894303565220397,2406.683837890625,191607,-24.543567657470703,-25.918847133712333
27,0.024571873247623444,218925558766.7851,6501,0.0,-26.044799108589388,2407.099853515625,207573,-24.57187271118164,-26.06937098183701
29,0.024631058797240257,60636788863.431335,7001,0.0,-24.509846501458888,2407.56201171875,223539,-24.631057739257812,-24.53447756025613
31,0.024684155359864235,31330642728.82705,7501,0.0,-24.072424611215467,2408.45166015625,239505,-24.684154510498047,-24.09710876657533
34,0.024773115292191505,241998986167.25323,8001,0.0,-25.468576418201827,2408.909423828125,255454,-24.773113250732422,-25.49334953349402
36,0.024432683363556862,195833059461.8158,8501,0.0,-25.949371745384788,2410.992919921875,271420,-24.432682037353516,-25.973804428748345
38,0.024450181052088737,173839827428.1853,9001,0.0,-25.77486472890746,2410.96435546875,287386,-24.450180053710938,-25.79931490995955
40,0.02445351891219616,190050467555.85236,9501,0.0,-25.915008959514914,2411.379150390625,303352,-24.45351791381836,-25.93946247842711
42,0.024450188502669334,189405702889.09888,10001,0.0,-25.88839822621027,2411.879638671875,319318,-24.45018768310547,-25.91284841471294
44,0.02445073425769806,190814242597.53732,10501,0.0,-25.880932624285602,2412.493408203125,335284,-24.450733184814453,-25.9053833585433
46,0.024454541504383087,199531716200.73627,11001,0.0,-25.93837584643519,2413.43505859375,351250,-24.454540252685547,-25.962830387939572
48,0.024459026753902435,202515916817.85406,11501,0.0,-25.98201299497426,2414.330078125,367216,-24.459026336669922,-26.00647202172816
51,0.024463705718517303,163234957593.57477,12001,0.0,-25.75572164989118,2415.227294921875,383165,-24.46370506286621,-25.780185355609696
53,0.024459047242999077,206095792340.0673,12501,0.0,-26.002894484210998,2415.2412109375,399131,-24.45904541015625,-26.027353531453997
55,0.02446516416966915,142776463013.19424,13001,0.0,-25.58803424974228,2416.132080078125,415097,-24.46516227722168,-25.612499413911948
57,0.024466803297400475,161830986430.63596,13501,0.0,-25.72210130113882,2415.994140625,431063,-24.4668025970459,-25.74656810443622
59,0.024458523839712143,191183734261.25317,14001,0.0,-25.8983427609786,2415.942138671875,447029,-24.45852279663086,-25.922801284818313
61,0.024481618776917458,196675836081.22357,14501,0.0,-25.906928416193942,2416.402587890625,462995,-24.481616973876953,-25.93141003497086
63,0.024478647857904434,189344027899.26205,15001,0.0,-25.87935235993242,2416.505615234375,478961,-24.478647232055664,-25.903831007790323
65,0.02449476346373558,60483777495.418945,15501,0.0,-24.757851457415725,2415.781005859375,494927,-24.494762420654297,-24.78234622087946
68,0.02451363578438759,197638861269.06885,16001,0.0,-25.964046113060945,2415.884521484375,510876,-24.513633728027344,-25.988559748845333
70,0.024536561220884323,229985465156.53217,16501,0.0,-26.118206826596555,2416.705810546875,526842,-24.53656005859375,-26.14274338781744
72,0.024556908756494522,156588615195.99908,17001,0.0,-25.718376323251196,2416.494873046875,542808,-24.556907653808594,-25.74293323200769
74,0.024590078741312027,228456788735.1496,17501,0.0,-26.089026334797317,2416.786865234375,558774,-24.590078353881836,-26.11361641353863
76,0.02462005987763405,105219679799.89563,18001,0.0,-25.079000444284244,2417.007080078125,574740,-24.620058059692383,-25.103620504161878
78,0.024665048345923424,226483752222.14435,18501,0.0,-26.093002281222525,2417.623046875,590706,-24.66504669189453,-26.117667329568448
80,0.024723228067159653,263730587337.32715,19001,0.0,-26.161608313714574,2418.27099609375,606672,-24.72322654724121,-26.186331541781733
82,0.02478875033557415,245802040923.4628,19501,0.0,-26.16082384020907,2418.340087890625,622638,-24.78874969482422,-26.185612590544643
85,0.024874230846762657,237274325548.13312,20001,0.0,-25.977008710482362,2419.147216796875,638587,-24.874229431152344,-26.001882941329125
87,0.024364007636904716,202190632406.29166,20501,0.0,-25.980230603377265,2419.951416015625,654553,-24.36400604248047,-26.00459461101417
89,0.02437511645257473,188905605469.71365,21001,0.0,-20.70538503034746,2419.407470703125,670519,-24.37511444091797,-20.729760146800036
91,0.024424787610769272,198870894441.07306,21501,0.0,-25.971836237283743,2419.468017578125,686485,-24.424785614013672,-25.996261024894512
93,0.024480611085891724,191050018404.4449,22001,0.0,-25.8927462108516,2419.54931640625,702451,-24.480609893798828,-25.917226821937493
95,0.02452283725142479,189350592593.8823,22501,0.0,-25.912165454120775,2419.692626953125,718417,-24.522836685180664,-25.9366882913722
97,0.024545392021536827,206645925212.8332,23001,0.0,-25.944567240976703,2420.03369140625,734383,-24.545391082763672,-25.96911263299824
