raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
6.793716584664232e-05,1075,0.5,32.0,1.0,0.5,7.951088264235295e-06,32.0,1.0,1.0
1.8203183175678087e-10,1075,0.5,32.0,1.0,0.5,-2.6575847300591704e-08,32.0,1.0,1.0
