mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20860.0
32.0,1.4901161193847656e-08,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20861.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20862.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20863.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20864.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20865.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20866.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20867.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20868.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20869.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20870.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20871.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20872.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20873.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20874.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20875.0
32.0,1.4901161193847656e-08,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20876.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20877.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20878.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20879.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20880.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20881.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20882.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20883.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20884.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20885.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20886.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20887.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20888.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20889.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20890.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20891.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20892.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20893.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20894.0
32.0,1.4901161193847656e-08,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20895.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20896.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20897.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20898.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20899.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20900.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20901.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20902.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20903.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20904.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20905.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20906.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20907.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20908.0
32.0,1.4901161193847656e-08,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20909.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20910.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20911.0
32.0,1.4901161193847656e-08,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20912.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20913.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20914.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20915.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20916.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20917.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20918.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20919.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20920.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20921.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20922.0
32.0,1.4901161193847656e-08,0.5,1.0,32.0,0.0,1.0,1.0,0.5,20923.0
