rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/entropy_loss,rollout/ep_rew_wrapped_mean,train/learning_rate,train/value_loss,train/std,train/clip_fraction,train/n_updates,train/approx_kl
15.45,-15.45,5554176,66,83665,1,0.05338073521852493,0.03591927312457604,0.9992777965962887,0.2,3.375203889111678,-419.8120649814606,0.0003,0.0009692376879911535,0.10797315835952759,0.5514078776041667,2250,0.09747312
15.49,-15.49,5578752,66,83737,1,0.11928897351026535,0.03892908383592537,0.9987559192813933,0.2,3.3802292502174773,-424.84090831041334,0.0003,0.0015582375504133476,0.10844624042510986,0.5790283203125,2260,0.11761554
15.45,-15.45,5603328,67,83079,1,0.08601903170347214,0.038269940641597104,0.9986610487103462,0.2,3.360551686026156,-429.89740913391114,0.0003,0.0017542351759933202,0.10893210768699646,0.5659749348958333,2270,0.11181674
15.49,-15.49,5627904,66,84238,1,0.022132620215415955,0.03909352248968692,0.9986941021634266,0.2,3.34850749882559,-435.40756538629535,0.0003,0.0017286233122604244,0.10917840898036957,0.5680419921875,2280,0.11665845
15.52,-15.52,5652480,66,84459,1,0.017478812485933304,0.03468660415843867,0.9984738425118849,0.2,3.3563644697889687,-439.3218114948273,0.0003,0.002116838248790979,0.10867129266262054,0.5674275716145833,2290,0.10563021
15.52,-15.52,5677056,67,84486,1,0.00738488556817174,0.03301090478283489,0.9987670504488051,0.2,3.3665532152478894,-445.51277321100235,0.0003,0.0017035143802634897,0.10830564051866531,0.5564900716145833,2300,0.1073319
15.44,-15.44,5701632,67,85004,1,0.024827877059578896,0.03321182628715178,0.9985835643019527,0.2,3.386279888264835,-451.7546993637085,0.0003,0.001857533908332698,0.10740078240633011,0.5652669270833334,2310,0.19378741
15.48,-15.48,5726208,67,85194,1,0.11645162105560303,0.038296651986335445,0.9987669711699709,0.2,3.3946749459331236,-450.67000216007233,0.0003,0.001617857578200225,0.10726159811019897,0.56982421875,2320,0.11355463
15.44,-15.44,5750784,66,85866,1,0.03513021767139435,0.03736519940284779,0.9989132601767778,0.2,3.406232344917953,-459.18672981977465,0.0003,0.001530292895730175,0.1071542352437973,0.55968017578125,2330,0.110799424
15.51,-15.51,5775360,65,87572,1,0.0030493265949189663,0.04160066979651068,0.9990634987480007,0.2,3.389389032187561,-462.85698269844056,0.0003,0.0011526069183181184,0.10777612030506134,0.5613199869791666,2340,0.2861358
15.57,-15.57,5799936,66,87101,1,-0.0244073998183012,0.025100943246191793,0.9981520067667589,0.2,3.4018208883081873,-470.39142377614974,0.0003,0.002399068749862939,0.10750094801187515,0.6001302083333333,2350,1.0325055
15.74,-15.74,5824512,65,88934,1,-0.04255572333931923,0.009340833525250976,0.9977288565132767,0.2,3.4563162092119457,-473.94078777313234,0.0003,0.0014152165548390863,0.10550027340650558,0.58106689453125,2360,1.7290789
15.72,-15.72,5849088,66,87961,1,-0.028742196038365364,0.017786910116653114,0.9941795081831515,0.2,3.504735489996771,-481.6172791838646,0.0003,0.002809207884517188,0.10457727313041687,0.5849080403645833,2370,0.63137025
15.72,-15.72,5873664,66,87941,1,0.05046343803405762,0.0374028362286784,0.9970954796299338,0.2,3.5190156967068713,-484.3991366687417,0.0003,0.0021313136735670924,0.10487496107816696,0.5494099934895833,2380,0.10060554
15.79,-15.79,5898240,65,90316,1,-0.021969545632600784,0.037058716382064934,0.9984065390890464,0.2,3.456791874828438,-487.3786658406258,0.0003,0.002399799772312387,0.10627805441617966,0.5635945638020833,2390,0.120004274
15.75,-15.75,5922816,67,88104,1,0.02778105065226555,0.037796294769214,0.9987095575779676,0.2,3.420819526910782,-499.3079758954048,0.0003,0.0020524724697831213,0.10682659596204758,0.5583251953125,2400,0.106354974
15.72,-15.72,5947392,66,88879,1,-0.026733197271823883,0.034155597553823705,0.9987867859890684,0.2,3.4258595306426285,-499.2640559029579,0.0003,0.0018754386731643536,0.1064988374710083,0.5539469401041667,2410,0.100863166
15.71,-15.71,5971968,66,89740,1,-0.006557868327945471,0.03792437646673837,0.9989518157672137,0.2,3.419485182998081,-503.29743262171746,0.0003,0.0015425123179587292,0.10687229037284851,0.5677815755208333,2420,0.11894456
15.68,-15.68,5996544,66,90821,1,0.15867440402507782,0.03956828864381047,0.9989153112983331,0.2,3.400883165684839,-507.46104320049284,0.0003,0.0014969552285795846,0.10698820650577545,0.5669189453125,2430,0.18767196
15.72,-15.72,6021120,67,89234,1,0.15865717828273773,0.0376949745118812,0.9990227828966454,0.2,3.4097276046251257,-507.5007869052887,0.0003,0.0014466937715875853,0.10720457136631012,0.5653035481770833,2440,0.123610534
15.74,-15.74,6045696,66,91227,1,0.021812310442328453,0.034742596370779213,0.9988976832246408,0.2,3.403352911397815,-517.708047516346,0.0003,0.0017190395302653391,0.10696664452552795,0.5582845052083333,2450,0.11100843
15.72,-15.72,6070272,66,90665,1,0.034943945705890656,0.03323680217775594,0.9989544628188014,0.2,3.4097633488476276,-522.298739027977,0.0003,0.0015437581028209025,0.10705925524234772,0.5540730794270833,2460,0.108733326
15.76,-15.76,6094848,66,91314,1,0.07657433301210403,0.03592907002651676,0.9989304023329169,0.2,3.41422478997459,-524.7405613517761,0.0003,0.0015737969396013795,0.10659508407115936,0.55743408203125,2470,0.12787889
15.7,-15.7,6119424,67,90570,1,0.02086363360285759,0.03744828743195588,0.9987989901565015,0.2,3.4266412084922195,-528.6518496805429,0.0003,0.0017749228534133484,0.10660380125045776,0.55716552734375,2480,0.12047555
15.74,-15.74,6144000,69,88334,1,0.06986696273088455,0.038450293021257194,0.9989216622198,0.2,3.445047788446148,-530.2824263954162,0.0003,0.001488194305208405,0.10582425445318222,0.5580891927083333,2490,0.14136028
15.68,-15.68,6168576,68,90006,1,0.07192569971084595,0.04052806021621412,0.9989578519016504,0.2,3.450064000673592,-538.6942380034924,0.0003,0.0014778713116887351,0.10578672587871552,0.5698567708333333,2500,0.24736565
15.78,-15.78,6193152,69,88735,1,0.028025686740875244,0.03501954640875435,0.9991694720229134,0.2,3.456464443914592,-537.8582301443815,0.0003,0.0011544340266217052,0.10532583296298981,0.56219482421875,2510,0.18034
15.69,-15.69,6217728,65,95388,1,-0.00407677935436368,0.035192209371962234,0.9986991395708174,0.2,3.4679711957772574,-549.0421651172638,0.0003,0.0019412872831784018,0.1054496169090271,0.5726521809895834,2520,0.17027889
15.65,-15.65,6242304,65,95367,1,0.06923975050449371,0.03138100797538452,0.997096068225801,0.2,3.482126772155364,-550.0951057338715,0.0003,0.0028725626502515904,0.10453870892524719,0.5565511067708333,2530,0.10579255
15.58,-15.58,6266880,65,95359,1,0.07383417338132858,0.03429420586241273,0.9973805663175881,0.2,3.484240658953786,-552.8838056874275,0.0003,0.0034488752139016773,0.10478810966014862,0.5645263671875,2540,0.6370642
15.62,-15.62,6291456,65,95326,1,0.021819915622472763,0.03159876038322788,0.9980150940828025,0.2,3.455322816160818,-551.3515056967735,0.0003,0.002867772766452011,0.10555975139141083,0.5709635416666666,2550,0.21869159
15.57,-15.57,6316032,65,95858,1,-0.040247004479169846,0.03628382162884615,0.9977086810395122,0.2,3.465725525841117,-559.0371699047089,0.0003,0.002557243867931902,0.10523808002471924,0.5749226888020833,2560,0.15289785
15.7,-15.7,6340608,65,97055,1,0.060323506593704224,0.029190271260510294,0.9983185916207731,0.2,3.472131146118045,-559.0126610517502,0.0003,0.0021063719255001462,0.10455136746168137,0.6159098307291667,2570,1.4468379
15.62,-15.62,6365184,66,95676,1,0.0076872315257787704,0.03229932206013473,0.9973048307001591,0.2,3.479794696221749,-566.6248390150071,0.0003,0.0037552963131323243,0.1047811508178711,0.5494954427083333,2580,0.09116159
15.6,-15.6,6389760,65,96915,1,0.006398844067007303,0.030359805336168697,0.9980091347824782,0.2,3.473804250173271,-570.8975313591957,0.0003,0.0027884002179234813,0.10475815832614899,0.5506510416666667,2590,0.099347316
15.56,-15.56,6414336,65,97691,1,0.05817205831408501,0.03268976202052727,0.9985537701286376,0.2,3.478405575454235,-572.0007421636582,0.0003,0.002074217793551725,0.10488835722208023,0.5569254557291666,2600,0.10393566
15.56,-15.56,6438912,65,97966,1,0.029995735734701157,0.03377325913934328,0.9986951682949439,0.2,3.4683276046067477,-569.9236542081833,0.0003,0.001772450579217851,0.10503601282835007,0.5545613606770833,2610,0.10743002
15.59,-15.59,6463488,67,96360,1,0.04431573301553726,0.03371751485065033,0.9988278282107785,0.2,3.485890827017526,-574.7024945831299,0.0003,0.0016899006168008175,0.10476893931627274,0.5564493815104167,2620,0.105624795
15.63,-15.63,6488064,67,96686,1,0.033075254410505295,0.03361618896451546,0.998923672363162,0.2,3.5035178226729236,-582.8387625563145,0.0003,0.0015074949299181148,0.10400539636611938,0.5572509765625,2630,0.115172066
15.67,-15.67,6512640,67,96443,1,0.062294721603393555,0.03267272822655893,0.9989392018178478,0.2,3.518102685796718,-586.2512161540985,0.0003,0.0015225773178144664,0.10376802086830139,0.5629923502604167,2640,0.10685641
15.62,-15.62,6537216,67,96424,1,0.005659059155732393,0.03546263524476671,0.9988327771425247,0.2,3.5109643122181295,-594.5926594734192,0.0003,0.0017442693426573896,0.10396774113178253,0.5671549479166667,2650,0.10705403
15.57,-15.57,6561792,67,97655,1,0.027256013825535774,0.033272673294656364,0.9988430708181113,0.2,3.496004858488838,-595.7860414338112,0.0003,0.0016026869009237998,0.10419249534606934,0.562158203125,2660,0.10934066
15.58,-15.58,6586368,69,95184,1,-0.004263655748218298,0.03357242826265671,0.9989875060273334,0.2,3.506425358168781,-593.8828736710549,0.0003,0.0014716930983543837,0.10427598655223846,0.56453857421875,2670,0.11469767
15.56,-15.56,6610944,66,99669,1,0.06839403510093689,0.03273811119227806,0.9988632001914084,0.2,3.4765464088569087,-596.5309320831299,0.0003,0.001657378498672794,0.10483524203300476,0.56126708984375,2680,0.10271206
15.68,-15.68,6635520,66,99389,1,0.010166616179049015,0.03315960853627378,0.9987723224330693,0.2,3.4928873975450796,-600.5356367659568,0.0003,0.001798982294197534,0.10436680912971497,0.57427978515625,2690,0.8442936
15.64,-15.64,6660096,66,99616,1,0.09316205978393555,0.03401967437105971,0.9980516450013965,0.2,3.462202047680815,-609.5428172135353,0.0003,0.0022573337408023993,0.10555212199687958,0.5490071614583333,2700,0.09696477
15.58,-15.58,6684672,66,100936,1,0.014210226014256477,0.03092239200353409,0.9986722694011405,0.2,3.449933730810881,-613.5547898960114,0.0003,0.0017491506791278274,0.10611128062009811,0.5461669921875,2710,0.10521693
15.56,-15.56,6709248,65,102648,1,0.012865250930190086,0.02919749781564557,0.9988663975382224,0.2,3.4397373888020715,-608.315231692791,0.0003,0.001618725815281626,0.10597771406173706,0.5473836263020834,2720,0.09427076
15.58,-15.58,6733824,65,102862,1,0.03788283094763756,0.029395918220082726,0.9989894088357687,0.2,3.4693106193716328,-610.1530713224411,0.0003,0.0014485330437006875,0.10543140769004822,0.5555379231770833,2730,0.09064982
15.57,-15.57,6758400,65,102896,1,0.029202716425061226,0.0311980841373952,0.9990768086281605,0.2,3.490153206512332,-612.3153600049019,0.0003,0.0012893523752078788,0.10472323000431061,0.5554036458333333,2740,0.09923779
15.55,-15.55,6782976,65,103376,1,0.06300181895494461,0.031263716751830845,0.9992419997579418,0.2,3.5063009855027,-616.2726861560345,0.0003,0.0010818518762486444,0.1045209988951683,0.5615234375,2750,0.101997726
15.62,-15.62,6807552,66,101812,1,0.037701524794101715,0.037154552955810986,0.999441177060362,0.2,3.521306005244454,-615.4021071767806,0.0003,0.0007642579299234361,0.10446524620056152,0.56109619140625,2760,0.3433074
15.58,-15.58,6832128,68,99319,1,-0.01812814548611641,0.0337933163545434,0.9991613050806336,0.2,3.52003462407738,-625.0648163473606,0.0003,0.0010289046885607908,0.10414642095565796,0.5528727213541667,2770,0.10979604
15.56,-15.56,6856704,65,104089,1,0.07149171084165573,0.028967435036368745,0.9991464908234775,0.2,3.522312736945848,-624.5282920527458,0.0003,0.0011889676386166077,0.10389480739831924,0.5626749674479167,2780,0.11125388
15.57,-15.57,6881280,65,105137,1,-0.002722167642787099,0.031876543202452014,0.9992568673333153,0.2,3.5141195844858886,-626.5178437042237,0.0003,0.0010083062224831945,0.1041075736284256,0.5526407877604167,2790,0.0984909
15.6,-15.6,6905856,66,104579,1,0.0028641819953918457,0.02941859554096785,0.9992644615122117,0.2,3.539304582340022,-630.9492099332809,0.0003,0.0010342275017516537,0.10344713181257248,0.5541219075520833,2800,0.10118214
15.59,-15.59,6930432,65,106279,1,0.10059253871440887,0.03144591726607662,0.9992130357422866,0.2,3.5669369156782826,-629.9729943656921,0.0003,0.0011306649467580125,0.10243912041187286,0.5623006184895833,2810,0.102515884
15.58,-15.58,6955008,65,106446,1,0.011141913011670113,0.031214197725542667,0.9990894644288346,0.2,3.551556423616906,-633.242462502718,0.0003,0.001298305957118373,0.10295990854501724,0.5669392903645833,2820,0.11338255
15.56,-15.56,6979584,65,106932,1,0.025623394176363945,0.029934210682889293,0.9988791575888172,0.2,3.5414148358628155,-631.6367713242769,0.0003,0.0015646595165132264,0.10266454517841339,0.5664347330729167,2830,0.38574556
15.57,-15.57,7004160,65,107154,1,0.026349544525146484,0.030122345319129332,0.9987847249722108,0.2,3.5561496146023273,-629.855116494894,0.0003,0.0016044789699435568,0.10236954689025879,0.55643310546875,2840,0.10915885
15.59,-15.59,7028736,66,105348,1,0.00878092646598816,0.03162091159526123,0.9991322226705961,0.2,3.5771136365210014,-635.5455263113976,0.0003,0.0011866048509735568,0.10183240473270416,0.5582560221354167,2850,0.1085924
15.62,-15.62,7053312,65,107460,1,0.05820690840482712,0.03637448908448278,0.9990176809951663,0.2,3.5882926125700276,-633.324263226986,0.0003,0.001264505235182393,0.10122480988502502,0.5727294921875,2860,0.11780956
15.55,-15.55,7077888,65,107978,1,0.0018732569878920913,0.032922334051242313,0.998937462340109,0.2,3.5983705992499986,-639.5738979315757,0.0003,0.0014488044907845202,0.10078618675470352,0.5714192708333333,2870,0.11403581
15.59,-15.59,7102464,64,109466,1,-0.01095424685627222,0.03213602123068995,0.9991618911735713,0.2,3.6024384732668597,-632.4560418057441,0.0003,0.001137561323336437,0.10144966095685959,0.55755615234375,2880,0.1093002
15.57,-15.57,7127040,65,108380,1,0.09348954260349274,0.030828168841132233,0.9991649522562511,0.2,3.600114249562224,-642.9481939721107,0.0003,0.0011528656372130778,0.10084143280982971,0.560595703125,2890,0.09291508
15.58,-15.58,7151616,65,108593,1,0.031145716086030006,0.031658088374388174,0.9993017163360491,0.2,3.6410866539925335,-644.1510079920292,0.0003,0.0009199901887617064,0.10031750798225403,0.56063232421875,2900,0.11182612
15.63,-15.63,7176192,65,109677,1,-0.01016162894666195,0.033070637166626206,0.9993153621326201,0.2,3.6399187528217833,-644.3012950515747,0.0003,0.0009147083931945114,0.10032916814088821,0.55526123046875,2910,0.09533598
15.61,-15.61,7200768,65,109740,1,0.0415399894118309,0.030658700170291316,0.9989084602566436,0.2,3.636148110963404,-650.994931871295,0.0003,0.001482576769020246,0.10059057921171188,0.5729085286458333,2920,0.11570006
15.66,-15.66,7225344,67,107167,1,0.06623062491416931,0.03245545202298672,0.9987667426466942,0.2,3.613112378306687,-645.4757840883732,0.0003,0.0016259500421786774,0.10128805041313171,0.56883544921875,2930,0.12989216
15.59,-15.59,7249920,65,111462,1,-0.032245997339487076,0.03719499571513249,0.9984560195589438,0.2,3.597495315844814,-653.0277998924255,0.0003,0.0020006534026909624,0.10111075639724731,0.5658203125,2940,0.09920295
15.67,-15.67,7274496,64,113044,1,-0.0014946060255169868,0.033454644568761675,0.9983692185487598,0.2,3.6139706935112677,-654.2873517489434,0.0003,0.0022134895015521274,0.10130853950977325,0.5676717122395833,2950,0.107973464
15.63,-15.63,7299072,65,111036,1,0.004058466758579016,0.03313169797293085,0.9983492527389899,0.2,3.6286047623182336,-658.6215071675182,0.0003,0.0022944714538274034,0.1005614772439003,0.5558390299479167,2960,0.119506694
15.57,-15.57,7323648,67,108418,1,-0.009801840409636497,0.03365716546880625,0.9984679891495034,0.2,3.6462685421109198,-660.0409563541413,0.0003,0.0021237218404015342,0.10049919784069061,0.5601969401041667,2970,0.11385787
15.61,-15.61,7348224,65,111788,1,0.08001016080379486,0.03475814248752916,0.9989093857584521,0.2,3.644706092774868,-653.4371613574028,0.0003,0.001491262057735791,0.10037361085414886,0.5643147786458333,2980,0.122894146
15.59,-15.59,7372800,65,113011,1,0.0018208852270618081,0.03309704521658811,0.9990763813257217,0.2,3.6378847918783626,-664.1450567555428,0.0003,0.0012740266275992932,0.10074608772993088,0.5647908528645833,2990,0.09615757
15.57,-15.57,7397376,65,112090,1,-0.0037957862950861454,0.03506308238611382,0.9990398684167303,0.2,3.624639457340042,-659.9856555128098,0.0003,0.001272447431195663,0.10079017281532288,0.5649373372395833,3000,0.101345934
