raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,0.0004218566755298525,370146,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00014457362703979015,370146,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.891717880032957e-05,370147,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00022681703558191657,370147,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00014391263539437205,370148,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.2230000720592216e-05,370148,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00015142974734771997,370149,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010223204299109057,370149,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.856051863403991e-05,370150,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.047615660354495e-05,370150,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.530349956941791e-05,370151,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00020002838573418558,370151,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002911947085522115,370152,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.089247421594337e-05,370152,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002651430550031364,370153,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.853341907728463e-06,370153,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.003791036666371e-05,370154,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.742761691682972e-05,370154,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00027124397456645966,370155,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001562182151246816,370155,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.192560689058155e-05,370156,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00029013154562562704,370156,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.3011387384030968e-05,370157,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00018559061572887003,370157,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001318211725447327,370158,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00017419348296243697,370158,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.9913950382033363e-05,370159,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011065875150961801,370159,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00012802738638129085,370160,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.185617217444815e-05,370160,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0003244650433771312,370161,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001409814431099221,370161,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00021755175839643925,370162,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.330112228170037e-05,370162,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00023696436255704612,370163,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0003863070160150528,370163,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.4410863514058292e-05,370164,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00048302917275577784,370164,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.743572157574818e-05,370165,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00012883188901469111,370165,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.600168176693842e-05,370166,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.6024430806282908e-05,370166,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00014859752263873816,370167,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00026391379651613533,370167,32.0,0.5,1.0,1.0,0.0,32.0,0.5
