mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58488.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58489.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58490.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58491.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58492.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58493.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58494.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58495.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58496.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58497.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58498.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58499.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58500.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58501.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58502.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58503.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58504.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58505.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58506.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58507.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58508.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58509.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58510.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58511.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58512.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58513.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58514.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58515.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58516.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58517.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58518.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58519.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58520.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58521.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58522.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58523.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58524.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58525.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58526.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58527.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58528.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58529.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58530.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58531.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58532.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58533.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58534.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58535.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58536.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58537.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58538.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58539.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58540.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58541.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58542.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58543.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58544.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58545.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58546.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58547.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58548.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58549.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58550.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58551.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58552.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58553.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58554.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58555.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58556.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58557.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58558.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58559.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58560.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58561.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58562.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58563.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58564.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58565.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58566.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58567.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58568.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58569.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58570.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58571.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58572.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58573.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58574.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58575.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58576.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58577.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58578.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58579.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58580.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58581.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58582.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58583.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58584.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58585.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58586.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58587.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58588.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58589.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58590.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58591.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58592.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58593.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58594.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58595.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58596.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58597.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58598.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58599.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58600.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58601.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58602.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58603.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58604.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58605.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58606.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58607.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58608.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58609.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58610.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58611.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,58612.0
