raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-0.00021432992070913315,218816,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.874526247382164e-05,218816,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.004132617614232e-05,218817,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.442656740546227e-05,218817,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00011361938959453255,218818,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.741625550901517e-05,218818,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.989147808169946e-05,218819,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.3835106074111536e-05,218819,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.561004117131233e-05,218820,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.336143997032195e-05,218820,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.5432324036955833e-05,218821,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.8606606317916885e-05,218821,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.8386948795523494e-05,218822,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001732562086544931,218822,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.238160808105022e-05,218823,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00021024627494625747,218823,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.826455602189526e-05,218824,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.581586735090241e-05,218824,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.750790246063843e-06,218825,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00029670639196410775,218825,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00018828714382834733,218826,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.900452040601522e-05,218826,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.7657293938100338e-05,218827,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.5268931242171675e-05,218827,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0003448688657954335,218828,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.869949407293461e-05,218828,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.8550162066239864e-05,218829,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.675000910647213e-05,218829,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00016009810497052968,218830,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010229563486063853,218830,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.037275256356224e-05,218831,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.58609312470071e-05,218831,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.336445898748934e-05,218832,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.369243005290627e-06,218832,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00012231493019498885,218833,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.6129614929668605e-05,218833,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.4158278645481914e-05,218834,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.5302429751027375e-05,218834,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0003840847930405289,218835,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001829617249313742,218835,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.559347482630983e-05,218836,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.217642319621518e-05,218836,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.096177872270346e-05,218837,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.4491360818501562e-05,218837,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00029382307548075914,218838,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001761312159942463,218838,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002512104110792279,218839,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00017160984862130135,218839,32.0,0.5,1.0,1.0,0.0,32.0,0.5
