raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,10635,1.0,32.0,32.0,1.8700784494285472e-06,2.2731705030309968e-05,1.0,1.0,0.5
0.5,10635,1.0,32.0,32.0,5.960437761132198e-07,7.554885996796656e-06,1.0,1.0,0.5
0.5,10636,1.0,32.0,32.0,7.990654466993874e-07,9.65035542321857e-06,1.0,1.0,0.5
0.5,10636,1.0,32.0,32.0,3.34152036884916e-06,3.8076126656960696e-05,1.0,1.0,0.5
0.5,10637,1.0,32.0,32.0,9.499468944795808e-08,1.3168898931326112e-06,1.0,1.0,0.5
0.5,10637,1.0,32.0,32.0,1.918489260788192e-06,2.2020154574420303e-05,1.0,1.0,0.5
0.5,10638,1.0,32.0,32.0,2.529434368625516e-06,2.944092921097763e-05,1.0,1.0,0.5
0.5,10638,1.0,32.0,32.0,2.9466355044860393e-06,3.3046981116058305e-05,1.0,1.0,0.5
0.5,10639,1.0,32.0,32.0,1.765740762493806e-06,1.9647133740363643e-05,1.0,1.0,0.5
0.5,10639,1.0,32.0,32.0,1.177179456135491e-06,1.415609131072415e-05,1.0,1.0,0.5
0.5,10640,1.0,32.0,32.0,3.2707637274143053e-06,3.8601418054895476e-05,1.0,1.0,0.5
0.5,10640,1.0,32.0,32.0,2.825574256348773e-06,3.2210664357990026e-05,1.0,1.0,0.5
0.5,10641,1.0,32.0,32.0,1.5198879736999515e-06,1.7225713236257434e-05,1.0,1.0,0.5
0.5,10641,1.0,32.0,32.0,1.3448034223983996e-06,1.5456203982466832e-05,1.0,1.0,0.5
0.5,10642,1.0,32.0,32.0,1.0430638894831645e-06,1.2055023034918122e-05,1.0,1.0,0.5
0.5,10642,1.0,32.0,32.0,7.61817545935628e-07,9.583304745319765e-06,1.0,1.0,0.5
0.5,10643,1.0,32.0,32.0,1.1213003290322376e-06,1.3459462024911772e-05,1.0,1.0,0.5
0.5,10643,1.0,32.0,32.0,2.3710917957942e-06,2.6302357582608238e-05,1.0,1.0,0.5
0.5,10644,1.0,32.0,32.0,2.5350129817525158e-06,2.898457387345843e-05,1.0,1.0,0.5
0.5,10644,1.0,32.0,32.0,2.259351731481729e-06,2.622041938593611e-05,1.0,1.0,0.5
0.5,10645,1.0,32.0,32.0,4.403187631396577e-06,4.904707020614296e-05,1.0,1.0,0.5
0.5,10645,1.0,32.0,32.0,1.2884683201264124e-05,0.00010772754467325285,1.0,1.0,0.5
0.5,10646,1.0,32.0,32.0,2.4307014427904505e-06,2.7390147806727327e-05,1.0,1.0,0.5
0.5,10646,1.0,32.0,32.0,2.317088728887029e-06,2.6605983293848112e-05,1.0,1.0,0.5
0.5,10647,1.0,32.0,32.0,8.232823347498197e-07,1.0002397175412625e-05,1.0,1.0,0.5
0.5,10647,1.0,32.0,32.0,9.015139426082897e-07,1.11982153612189e-05,1.0,1.0,0.5
0.5,10648,1.0,32.0,32.0,2.0134787064307602e-06,2.3009215510683134e-05,1.0,1.0,0.5
0.5,10648,1.0,32.0,32.0,1.879381443359307e-06,2.230887366749812e-05,1.0,1.0,0.5
0.5,10649,1.0,32.0,32.0,5.327121357368014e-07,6.552781087520998e-06,1.0,1.0,0.5
0.5,10649,1.0,32.0,32.0,2.536864940339001e-06,2.8673503038589843e-05,1.0,1.0,0.5
0.5,10650,1.0,32.0,32.0,1.4565648598363623e-06,1.6938871340244077e-05,1.0,1.0,0.5
0.5,10650,1.0,32.0,32.0,3.276322786405217e-06,3.6997651477577165e-05,1.0,1.0,0.5
0.5,10651,1.0,32.0,32.0,1.490106569690397e-06,1.8566837752587162e-05,1.0,1.0,0.5
0.5,10651,1.0,32.0,32.0,6.426097343137371e-07,8.182597412087489e-06,1.0,1.0,0.5
0.5,10652,1.0,32.0,32.0,2.8851736715296283e-06,3.247888162150048e-05,1.0,1.0,0.5
0.5,10652,1.0,32.0,32.0,8.996528322313679e-07,1.147947750723688e-05,1.0,1.0,0.5
0.5,10653,1.0,32.0,32.0,1.7303628965237294e-06,1.9894878278137185e-05,1.0,1.0,0.5
0.5,10653,1.0,32.0,32.0,3.5259249671071302e-06,4.0436101699015126e-05,1.0,1.0,0.5
0.5,10654,1.0,32.0,32.0,2.1047490008641034e-06,2.4098862922983244e-05,1.0,1.0,0.5
0.5,10654,1.0,32.0,32.0,1.6353719729522709e-06,1.8756805729935877e-05,1.0,1.0,0.5
0.5,10655,1.0,32.0,32.0,2.101018253597431e-06,2.3677899662288837e-05,1.0,1.0,0.5
0.5,10655,1.0,32.0,32.0,6.742713480889506e-07,8.258962225227151e-06,1.0,1.0,0.5
0.5,10656,1.0,32.0,32.0,3.240990054109716e-07,4.243104740453418e-06,1.0,1.0,0.5
0.5,10656,1.0,32.0,32.0,4.973134309693705e-06,5.456419967231341e-05,1.0,1.0,0.5
