raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-5.5197582696564496e-05,382416,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.056178921833634e-05,382416,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.6625482607632875e-05,382417,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.2254109606146812e-05,382417,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.980190614238381e-05,382418,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.057902697240934e-05,382418,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00027244084049016237,382419,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0003362722636666149,382419,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011238826118642464,382420,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.120995385572314e-05,382420,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.9715432649245486e-05,382421,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00027819123351946473,382421,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.349273462546989e-05,382422,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.772697376320139e-05,382422,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.5524575903546065e-05,382423,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.319202217739075e-05,382423,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010227742313873023,382424,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.77764866547659e-05,382424,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.9506211982807145e-05,382425,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.4040901886764914e-05,382425,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00022524147061631083,382426,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00030139839509502053,382426,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.0336225386708975e-06,382427,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.307586879003793e-07,382427,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.2471071386244148e-05,382428,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.000206245225854218,382428,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.9330178474774584e-05,382429,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00015668409469071776,382429,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.054339559748769e-06,382430,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0004135764320380986,382430,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.874566416721791e-05,382431,32.0,0.5,1.0,1.0,0.0,32.0,0.5
