raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-7.962423114804551e-05,235176,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.00261812703684e-05,235176,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00016367831267416477,235177,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.0837837180588394e-05,235177,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.909465057309717e-05,235178,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.068566290196031e-05,235178,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.9181472200434655e-05,235179,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.0878748879767954e-05,235179,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.8010481400997378e-05,235180,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00025616565835662186,235180,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.8613583961268887e-05,235181,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.424500027904287e-05,235181,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.263789353193715e-05,235182,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00012534191773738712,235182,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00012227747356519103,235183,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.897320756455883e-05,235183,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.482793181319721e-05,235184,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.041262945975177e-05,235184,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.302714271238074e-05,235185,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001356732245767489,235185,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.084567288169637e-05,235186,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.5368004319025204e-05,235186,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.113156758947298e-05,235187,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00012603000504896045,235187,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.534433613414876e-05,235188,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.2336466170381755e-05,235188,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.6704804592300206e-05,235189,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.805973240872845e-05,235189,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.3814407793688588e-05,235190,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.282283043721691e-05,235190,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00013356792624108493,235191,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001368312514387071,235191,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.908036059234291e-05,235192,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.521378185832873e-05,235192,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00021141624893061817,235193,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.1175950425677e-05,235193,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.50127767585218e-05,235194,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.4762695324607193e-05,235194,32.0,0.5,1.0,1.0,0.0,32.0,0.5
