raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
0.005114869706630662,804,0.5,32.0,0.984375,0.515625,0.035817403346300125,32.0,0.96875,1.0
0.003410860852182169,804,0.5,32.0,0.984375,0.515625,0.04503047093749046,32.0,0.96875,1.0
