bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.024338815361261368,174509821330.0915,1,0.0,-25.812592549684094,248.3961181640625,32,-24.33881378173828,-25.836931365045356
2,0.024364804849028587,188760287572.99185,501,0.0,-25.923843620597122,248.5299835205078,15998,-24.364803314208984,-25.94820842544615
4,0.02438359521329403,137861046147.4044,1001,0.0,-25.57836296657553,248.67239379882812,31964,-24.383594512939453,-25.602746561788823
6,0.024394575506448746,186120346024.83823,1501,0.0,-25.896345079893134,248.789306640625,47930,-24.394575119018555,-25.920739655399583
8,0.024401968345046043,187369879862.38544,2001,0.0,-25.91309524561916,248.86997985839844,63896,-24.401968002319336,-25.937497213964207
10,0.02440471015870571,121521256587.85757,2501,0.0,-25.43018989420293,249.0503387451172,79862,-24.404708862304688,-25.454594604361635
12,0.02440699376165867,171674069914.83374,3001,0.0,-25.765441615641297,249.039306640625,95828,-24.406991958618164,-25.789848609402956
14,0.024416984990239143,156282895206.29413,3501,0.0,-25.703274533416263,249.29432678222656,111794,-24.41698455810547,-25.727691518406502
17,0.02442530170083046,160830024023.06647,4001,0.0,-25.720825507813032,249.34542846679688,127743,-24.42530059814453,-25.745250809513863
19,0.024436214938759804,70571975320.11243,4501,0.0,-24.892932997775016,249.86817932128906,143709,-24.436214447021484,-24.917369212713776
21,0.024440160021185875,186433520917.424,5001,0.0,-25.88281172463092,250.25906372070312,159675,-24.44015884399414,-25.907251884652105
23,0.024467961862683296,87049478465.15433,5501,0.0,-25.140554962869007,250.6567840576172,175641,-24.467960357666016,-25.16502292473169
25,0.024500034749507904,157816902387.79663,6001,0.0,-25.696142785985735,251.00759887695312,191607,-24.50003433227539,-25.720642820735243
27,0.02450699917972088,98105022185.65523,6501,0.0,-25.207583058627947,251.43603515625,207573,-24.50699806213379,-25.232090057807667
29,0.024548286572098732,121290196873.34534,7001,0.0,-25.44200974190597,252.32078552246094,223539,-24.54828453063965,-25.46655802847807
31,0.024598795920610428,197287388485.54742,7501,0.0,-25.918130767002047,252.4933624267578,239505,-24.59879493713379,-25.942729562922658
34,0.02466551400721073,199680269549.0765,8001,0.0,-25.82291403419778,253.01368713378906,255454,-24.665512084960938,-25.84757954820499
36,0.024729108437895775,276453810215.7095,8501,0.0,-26.28285597995652,253.2291717529297,271420,-24.729106903076172,-26.307585088394415
38,0.024275651201605797,171897628882.26532,9001,0.0,-25.35063305530252,247.3839569091797,287386,-24.275650024414062,-25.374908706504126
40,0.024301020428538322,179822942264.90228,9501,0.0,-25.82863119150091,246.50531005859375,303352,-24.3010196685791,-25.85293221192945
42,0.024365030229091644,191775238177.39673,10001,0.0,-25.925159417725304,246.34202575683594,319318,-24.365028381347656,-25.949524447954396
44,0.02441643923521042,193819790047.3748,10501,0.0,-25.91815321535877,246.4564208984375,335284,-24.41643714904785,-25.94256965459398
46,0.024444343522191048,186050846630.0262,11001,0.0,-25.87879820159607,246.71018981933594,351250,-24.4443416595459,-25.90324254511826
48,0.02445787750184536,147141989615.51132,11501,0.0,-25.621609188774983,246.99026489257812,367216,-24.457876205444336,-25.646067066276828
51,0.024464737623929977,193590973147.1907,12001,0.0,-25.931839893415866,247.27005004882812,383165,-24.464736938476562,-25.956304631039796
53,0.024472324177622795,194505501503.01837,12501,0.0,-25.916529919226768,247.49636840820312,399131,-24.472322463989258,-25.94100224340439
55,0.02447648160159588,205279774863.72705,13001,0.0,-25.97981792116886,247.649658203125,415097,-24.47648048400879,-26.004294402770455
57,0.02448902279138565,189663399094.50864,13501,0.0,-25.880730711193173,247.93287658691406,431063,-24.48902130126953,-25.90521973398456
59,0.02449774369597435,201247582543.4674,14001,0.0,-25.94292935198057,248.40811157226562,447029,-24.49774169921875,-25.967427095676545
61,0.024514688178896904,196588745001.70093,14501,0.0,-25.86745680586609,249.1576385498047,462995,-24.514686584472656,-25.891971494044988
63,0.024537580087780952,161865796369.09872,15001,0.0,-25.748964032513435,249.54986572265625,478961,-24.537578582763672,-25.773501612601216
65,0.024554874747991562,203736171000.937,15501,0.0,-25.961691568616324,250.1443328857422,494927,-24.554874420166016,-25.986246443364315
68,0.024602076038718224,216233403060.61285,16001,0.0,-25.498621796384946,250.79501342773438,510876,-24.602075576782227,-25.523223872423664
70,0.024626508355140686,208998866992.2852,16501,0.0,-25.96720404901003,251.63720703125,526842,-24.626506805419922,-25.99183055736517
72,0.024668840691447258,250045879709.99603,17001,0.0,-26.19587066072065,252.44091796875,542808,-24.668840408325195,-26.220539501412098
74,0.024746112525463104,170483098688.80194,17501,0.0,-25.769692905708922,252.86318969726562,558774,-24.746110916137695,-25.794439018234385
76,0.024800419807434082,237993559650.3904,18001,0.0,-26.09912035276214,254.13418579101562,574740,-24.800418853759766,-26.123920772569573
78,0.024897141382098198,81883512960.62747,18501,0.0,-24.86621816660009,255.41482543945312,590706,-24.897140502929688,-24.891115307982187
80,0.024977970868349075,241482897585.11795,19001,0.0,-25.60360484909163,255.5924530029297,606672,-24.977970123291016,-25.62858281995998
82,0.02451428212225437,145918955577.52768,19501,0.0,-25.569175917011073,251.9287109375,622638,-24.514280319213867,-25.593690199133327
85,0.024564465507864952,143520838350.9663,20001,0.0,-25.35856418975406,252.03573608398438,638587,-24.564464569091797,-25.383128655261924
87,0.024605588987469673,159779888858.77664,20501,0.0,-25.734513045603954,252.1220245361328,654553,-24.605587005615234,-25.759118634591424
89,0.024631906300783157,210881491988.41116,21001,0.0,-25.983290565598637,252.21755981445312,670519,-24.63190460205078,-26.00792247189942
91,0.024656914174556732,208615658440.60117,21501,0.0,-26.00617062371709,252.35296630859375,686485,-24.65691375732422,-26.030827537891646
93,0.02466662786900997,248344988292.1377,22001,0.0,-26.169460311477778,252.4764862060547,702451,-24.6666259765625,-26.194126939346788
95,0.024670960381627083,9881300043.252869,22501,0.0,-20.838651117940767,252.74012756347656,718417,-24.67095947265625,-20.863322078322394
97,0.02467287890613079,210876108197.86053,23001,0.0,-25.963823422781093,252.95355224609375,734383,-24.67287826538086,-25.988496301687224
