raw/disc/disc_loss,raw/disc/disc_proportion_expert_true,raw/disc/n_expert,raw/disc/disc_acc_expert,raw/disc/n_generated,raw/disc/disc_entropy,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc,raw/disc/global_step
0.05493516847491264,0.5,32.0,1.0,32.0,0.19177785515785217,1.0,0.5,1.0,55
0.0655054897069931,0.5,32.0,0.96875,32.0,0.1830981969833374,1.0,0.484375,0.984375,55
