raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,132926,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132926,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132927,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132927,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132928,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132928,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132929,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132929,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132930,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132930,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132931,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132931,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132932,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132932,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132933,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132933,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132934,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132934,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132935,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132935,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132936,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132936,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132937,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132937,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132938,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132938,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132939,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132939,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132940,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132940,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132941,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132941,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132942,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132942,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132943,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132943,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132944,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132944,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132945,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132945,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132946,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132946,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132947,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132947,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,132948,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
