raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,38856,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38856,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38857,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38857,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38858,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38858,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38859,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38859,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38860,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38860,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38861,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38861,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38862,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38862,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38863,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38863,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38864,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38864,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38865,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38865,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38866,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38866,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38867,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38867,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38868,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38868,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38869,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38869,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38870,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38870,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38871,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38871,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38872,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38872,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38873,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38873,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38874,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38874,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38875,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38875,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38876,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38876,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38877,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38877,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38878,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38878,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38879,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38879,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38880,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38880,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38881,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38881,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38882,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38882,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38883,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38883,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,38884,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
