bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.02407841943204403,105679281897.96036,1,0.0,-25.288991783200704,262.3949890136719,32,-24.078418731689453,-25.313070202632748
2,0.024060331284999847,111007661880.6304,501,0.0,-25.29496548132567,262.23516845703125,15998,-24.06032943725586,-25.31902581261067
4,0.024066908285021782,129092183652.49095,1001,0.0,-25.495022970400818,262.5266418457031,31964,-24.06690788269043,-25.51908987868584
6,0.024070046842098236,103381608243.9919,1501,0.0,-25.295330538689523,262.75823974609375,47930,-24.070045471191406,-25.31940058553162
8,0.024073809385299683,68832388428.62666,2001,0.0,-24.79831450830548,262.91845703125,63896,-24.073808670043945,-24.82238831769078
10,0.02409469336271286,97598539352.2123,2501,0.0,-25.092298462940608,263.084228515625,79862,-24.09469223022461,-25.11639315630332
12,0.024077190086245537,132416131276.31021,3001,0.0,-25.572285689494706,263.19207763671875,95828,-24.07718849182129,-25.59636287958095
14,0.02409777231514454,136606967973.79288,3501,0.0,-25.58360541604933,263.57232666015625,111794,-24.09777069091797,-25.607703188364475
17,0.024114741012454033,122874439764.54219,4001,0.0,-25.423362474400903,263.9219970703125,127743,-24.1147403717041,-25.447477215413357
19,0.02411411516368389,61327953688.45607,4501,0.0,-23.31359882815559,264.3739929199219,143709,-24.11411476135254,-23.337712943319275
21,0.024168232455849648,138189667163.6974,5001,0.0,-25.55867912245499,265.2979736328125,159675,-24.168231964111328,-25.58284735491084
23,0.024214468896389008,100119110498.5191,5501,0.0,-25.24679563634013,265.8675537109375,175641,-24.214468002319336,-25.27101010523652
25,0.02426949143409729,50590891875.7477,6001,0.0,-24.546033327209326,266.330810546875,191607,-24.26949119567871,-24.570302818643423
27,0.024342842400074005,178152803320.2569,6501,0.0,-25.839611885124768,267.298583984375,207573,-24.34284210205078,-25.863954727524842
29,0.024414801970124245,183206195181.2182,7001,0.0,-25.891846015708836,268.0188293457031,223539,-24.4148006439209,-25.91626081767896
31,0.024531066417694092,1505937.9665252485,7501,0.0,-7.4469192216424975,268.4901123046875,239505,-24.531064987182617,-7.471450288060192
34,0.02399599924683571,128911903753.9261,8001,0.0,-25.399688740803615,264.022705078125,255454,-23.99599838256836,-25.42368474005045
36,0.02407512068748474,139555962913.86472,8501,0.0,-25.589309513666713,264.1813659667969,271420,-24.075119018554688,-25.613384634354198
38,0.024115990847349167,127519856598.02756,9001,0.0,-25.4549791120194,264.3642883300781,287386,-24.115989685058594,-25.47909510286675
40,0.024135494604706764,142532141065.2553,9501,0.0,-25.626890345976047,264.56640625,303352,-24.135494232177734,-25.651025840580754
42,0.02414047345519066,3510609588.203113,10001,0.0,-16.6025007977858,264.7472229003906,319318,-24.140472412109375,-16.62664127124099
44,0.024141579866409302,124198038130.48201,10501,0.0,-25.4602299589887,264.9056396484375,335284,-24.141578674316406,-25.484371538855108
46,0.024139681831002235,141108535906.45996,11001,0.0,-25.63018107692752,265.03131103515625,351250,-24.139680862426758,-25.654320758758523
48,0.024137098342180252,142740533031.57443,11501,0.0,-25.61314461571414,265.1786193847656,367216,-24.137096405029297,-25.63728171405632
51,0.024130022153258324,151393621682.78442,12001,0.0,-25.684712049726983,265.33612060546875,383165,-24.130020141601562,-25.70884207188024
53,0.024144569411873817,63359160564.64355,12501,0.0,-24.703314094747373,265.52294921875,399131,-24.144567489624023,-24.727458664159247
55,0.02413480542600155,122703021080.90625,13001,0.0,-25.37918420351759,265.63983154296875,415097,-24.134803771972656,-25.40331900894359
57,0.024139268323779106,138536785311.38348,13501,0.0,-25.60811419435379,265.7470397949219,431063,-24.139266967773438,-25.632253462677568
59,0.024145886301994324,106292346062.26852,14001,0.0,-25.312608374250896,265.8778076171875,447029,-24.145885467529297,-25.33675426055289
61,0.024148277938365936,147676169594.33353,14501,0.0,-25.66452714019173,266.0478210449219,462995,-24.148277282714844,-25.688675418130096
63,0.024163560941815376,147433121965.8231,15001,0.0,-25.636676926453397,266.2227478027344,478961,-24.163558959960938,-25.660840487395213
65,0.024180233478546143,139430657149.8772,15501,0.0,-25.572351465015483,266.39801025390625,494927,-24.180233001708984,-25.59653169849403
68,0.02420181967318058,121964231284.17462,16001,0.0,-25.46814176038192,266.6319580078125,510876,-24.201818466186523,-25.4923435800551
70,0.024220308288931847,125799252369.50342,16501,0.0,-25.47664047387088,266.9591064453125,526842,-24.220306396484375,-25.500860782159812
72,0.02425064891576767,160629948592.20615,17001,0.0,-25.716744724678165,267.451416015625,542808,-24.250648498535156,-25.740995373593933
74,0.024289892986416817,108436233466.42783,17501,0.0,-25.343542449012347,268.0943298339844,558774,-24.289892196655273,-25.367832341998763
76,0.02432972379028797,156430879360.78244,18001,0.0,-25.691293601398286,268.7261047363281,574740,-24.329723358154297,-25.715623325188574
78,0.024388689547777176,163064444727.92166,18501,0.0,-25.731149964314206,269.60791015625,590706,-24.388689041137695,-25.755538653861983
80,0.02445996180176735,145831856367.10315,19001,0.0,-25.623165633878372,270.4572448730469,606672,-24.4599609375,-25.64762559568014
82,0.024531394243240356,137791052749.64526,19501,0.0,-25.55899898501768,271.81341552734375,622638,-24.53139305114746,-25.58353037926092
85,0.024174802005290985,1.075994093348021e-305,20001,0.0,768.0021614662185,268.0247802734375,638587,-24.174800872802734,767.9779866642132
87,0.024120904505252838,136244699759.56161,20501,0.0,-25.139612740098613,267.1237487792969,654553,-24.12090301513672,-25.163733644603866
89,0.024166591465473175,165798255640.50174,21001,0.0,-25.7919642019386,267.019287109375,670519,-24.166589736938477,-25.816130793404074
91,0.02421410195529461,158162851181.10284,21501,0.0,-25.747874616702667,266.9881286621094,686485,-24.214099884033203,-25.77208871865796
93,0.024255234748125076,172401088742.5955,22001,0.0,-25.805164858019545,267.0314636230469,702451,-24.255233764648438,-25.82942009276767
95,0.023948797956109047,116102143170.25504,22501,0.0,-25.328529849960525,264.0111083984375,718417,-23.94879722595215,-25.352478647916634
97,0.0239634420722723,117601293668.81331,23001,0.0,-25.43802820468654,264.0576477050781,734383,-23.963441848754883,-25.46199164675881
