raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
0.96875,903.12646484375,266260,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,-6.08175978413783e-05,266260,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,190.51881408691406,266261,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,4.239192639943212e-05,266261,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,629.4222412109375,266262,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,-0.0003402070433367044,266262,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0002836551866494119,266263,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00031766403117217124,266263,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,277.025390625,266264,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,-0.00010898284381255507,266264,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.1520824045874178e-05,266265,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.8436796381138265e-05,266265,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.90625,2868.38720703125,266266,32.0,0.5,1.0,0.953125,0.0,32.0,0.546875
1.0,-4.91630780743435e-05,266266,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.032011101022363e-05,266267,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001718020939733833,266267,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00018606659432407469,266268,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,651.9542846679688,266268,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,-0.00030275495373643935,266269,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002083628933178261,266269,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,41.36168670654297,266270,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.96875,546.0781860351562,266270,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.96875,556.6092529296875,266271,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,0.00022004001948516816,266271,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,745.7952270507812,266272,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.96875,385.4676818847656,266272,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,0.00022842295584268868,266273,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00011967458704020828,266273,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.9903207177994773e-05,266274,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,316.6671447753906,266274,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.875,437.4823303222656,266275,32.0,0.5,1.0,0.9375,0.0,32.0,0.5625
1.0,0.00020538301032502204,266275,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.5391446949215606e-05,266276,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.589346983470023e-06,266276,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00017516467778477818,266277,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001972249010577798,266277,32.0,0.5,1.0,1.0,0.0,32.0,0.5
