bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.024776816368103027,246257342741.30893,1,0.0,-24.675847209416556,4004.106689453125,32,-24.77681541442871,-24.70062402578466
2,0.024781960994005203,91572024505.45288,501,0.0,-25.118653789994,4004.029296875,15998,-24.781959533691406,-25.143435750988004
4,0.0247783362865448,205957244964.0001,1001,0.0,-25.93176432513389,4004.08056640625,31964,-24.778335571289062,-25.956542661420436
6,0.024782279506325722,7577691730.492523,1501,0.0,-16.329581089394075,4004.34375,47930,-24.782278060913086,-16.3543633689004
8,0.024719346314668655,214723176360.42856,2001,0.0,-26.028261187762922,3999.863037109375,63896,-24.719345092773438,-26.05298053407759
10,0.024705685675144196,255309445004.89172,2501,0.0,-26.174078472363647,4000.232177734375,79862,-24.705684661865234,-26.19878415803879
12,0.02468302845954895,0.0011414269601128602,3001,0.0,11.660441066193927,4001.47607421875,95828,-24.683027267456055,11.635758037734378
14,0.024636704474687576,192763264999.24835,3501,0.0,-25.9231340001933,4000.728271484375,111794,-24.636703491210938,-25.947770704667988
17,0.02460586652159691,190322524480.69293,4001,0.0,-25.895486939045725,3998.277587890625,127743,-24.605865478515625,-25.92009280556732
19,0.024585358798503876,55287545917.58668,4501,0.0,-24.66838100223844,3997.941650390625,143709,-24.585357666015625,-24.692966361036945
21,0.02454983815550804,194074454577.56076,5001,0.0,-25.915060789532266,3996.625244140625,159675,-24.549837112426758,-25.939610627687774
23,0.024515045806765556,9234378776.246841,5501,0.0,-20.676470590506725,3996.73046875,175641,-24.515045166015625,-20.70098563631349
25,0.024469489231705666,143969948767.72424,6001,0.0,-25.559947594176467,3996.8837890625,191607,-24.4694881439209,-25.584417083408173
27,0.024455100297927856,18211074798.866295,6501,0.0,-20.705317057420164,3996.933837890625,207573,-24.45509910583496,-20.72977215771809
29,0.024409528821706772,182990142611.94385,7001,0.0,-25.888848957666564,3996.213623046875,223539,-24.409526824951172,-25.91325848648827
31,0.024224892258644104,1.4005715955487375e-75,7501,0.0,2828.9690950024387,3995.336181640625,239505,-24.224891662597656,2828.94487011018
34,0.02386854588985443,117914895771.3159,8001,0.0,-25.448110589242937,3995.151611328125,255454,-23.868545532226562,-25.47197913513279
36,0.023891080170869827,121951874734.90387,8501,0.0,-25.41977159890819,3995.807861328125,271420,-23.89107894897461,-25.44366267907906
38,0.023899320513010025,114579809547.90839,9001,0.0,-25.4026423037659,3996.29296875,287386,-23.89931869506836,-25.42654162427891
40,0.02393256314098835,114054977571.07407,9501,0.0,-25.372422387077197,3996.71533203125,303352,-23.93256187438965,-25.396354950218186
42,0.023959841579198837,118191536869.15671,10001,0.0,-25.43480870908973,3997.0390625,319318,-23.959840774536133,-25.45876855066893
44,0.023993100970983505,131809486393.02234,10501,0.0,-25.563708694522767,3997.0634765625,335284,-23.993099212646484,-25.58770179549375
46,0.02402183599770069,133352884252.95654,11001,0.0,-25.56625252830556,4001.9990234375,351250,-24.021835327148438,-25.590274364303262
48,0.024068990722298622,102500135881.06894,11501,0.0,-25.266420855585896,4002.22216796875,367216,-24.068988800048828,-25.290489846308194
51,0.024139203131198883,92333192564.2594,12001,0.0,-25.185034972566413,4002.755615234375,383165,-24.139202117919922,-25.209174175697612
53,0.024198109284043312,160241235149.41855,12501,0.0,-25.732930824413135,4003.96728515625,399131,-24.198108673095703,-25.757128933697178
55,0.024264249950647354,122251349239.89182,13001,0.0,-25.397383258950015,4004.832763671875,415097,-24.26424789428711,-25.421647508900662
57,0.02361929789185524,935390960.7660725,13501,0.0,-19.654322646661257,3999.359130859375,431063,-23.61929702758789,-19.677941944553112
59,0.023794323205947876,103859845541.48157,14001,0.0,-25.32042267755062,3999.49169921875,447029,-23.794322967529297,-25.34421700075657
61,0.023821985349059105,107749924823.09222,14501,0.0,-25.365736709813035,3999.76708984375,462995,-23.821983337402344,-25.389558695162094
63,0.023833684623241425,111638467023.05771,15001,0.0,-25.381603134659365,4000.056396484375,478961,-23.833683013916016,-25.405436819282606
65,0.023845165967941284,97736259143.82697,15501,0.0,-25.200883414904506,4000.48193359375,494927,-23.845165252685547,-25.224728580872448
68,0.023864731192588806,106963916845.39922,16001,0.0,-25.307054877419176,4000.6748046875,510876,-23.864730834960938,-25.330919608611765
70,0.023883797228336334,94906455931.1705,16501,0.0,-25.2036003310574,4001.239990234375,526842,-23.88379669189453,-25.227484128285738
72,0.023897115141153336,108356065271.74683,17001,0.0,-25.32435624849784,4001.683837890625,542808,-23.897113800048828,-25.348253363638992
74,0.023926332592964172,106066384525.69516,17501,0.0,-21.502223701825557,4002.505859375,558774,-23.92633056640625,-21.52615003441852
76,0.023955998942255974,115661351801.44653,18001,0.0,-25.4078724647621,4003.560302734375,574740,-23.955997467041016,-25.431828463704356
78,0.02399173378944397,105851367204.87915,18501,0.0,-25.312200635102236,4004.346923828125,590706,-23.99173355102539,-25.33619236889168
80,0.02403353527188301,77559136606.05533,19001,0.0,-24.907255679935783,4004.806640625,606672,-24.03353500366211,-24.931289215207666
82,0.024084895849227905,66173059672.21725,19501,0.0,-24.764074228967452,4004.607177734375,622638,-24.08489418029785,-24.78815912481668
85,0.02415449358522892,130252030910.70972,20001,0.0,-25.522851808454632,4004.67724609375,638587,-24.15449333190918,-25.54700630203986
87,0.024235766381025314,156021836605.80267,20501,0.0,-25.617199140266123,4005.381591796875,654553,-24.23576545715332,-25.64143490664715
89,0.02433038502931595,173443326482.06808,21001,0.0,-25.75840346245389,4005.753173828125,670519,-24.33038330078125,-25.782733847483208
91,0.024452073499560356,181784532403.27234,21501,0.0,-25.87187595965412,4006.020751953125,686485,-24.452072143554688,-25.89632803315368
93,0.02455616183578968,146932291968.72513,22001,0.0,-25.642373967610965,4007.192138671875,702451,-24.55615997314453,-25.666930129446754
95,0.024203019216656685,154697218729.39746,22501,0.0,-25.58121301658216,4002.370361328125,718417,-24.203018188476562,-25.605416035798818
