raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,2.5026574235198495e-07,16770,32.0,0.5,1.0,1.0,1.874195243445341e-14,32.0,0.5
1.0,7.013842378000845e-07,16770,32.0,0.5,1.0,1.0,1.250847689315036e-11,32.0,0.5
1.0,-3.3306250202258525e-07,16771,32.0,0.5,1.0,1.0,8.65144483796644e-08,32.0,0.5
1.0,-5.988387670186057e-07,16771,32.0,0.5,1.0,1.0,1.8628856593269286e-12,32.0,0.5
1.0,1.4212261703505646e-05,16772,32.0,0.5,1.0,1.0,0.00011468898772036302,32.0,0.5
1.0,-2.9337641649362922e-08,16772,32.0,0.5,1.0,1.0,1.3308577575849058e-09,32.0,0.5
1.0,8.870327974364045e-07,16773,32.0,0.5,1.0,1.0,4.544975507059235e-16,32.0,0.5
1.0,-5.606781883216172e-08,16773,32.0,0.5,1.0,1.0,1.445846795724676e-08,32.0,0.5
1.0,-3.596136366468272e-07,16774,32.0,0.5,1.0,1.0,1.1133802213514299e-13,32.0,0.5
1.0,-6.986243761275546e-07,16774,32.0,0.5,1.0,1.0,3.245043123101221e-13,32.0,0.5
1.0,-1.6107701128476037e-07,16775,32.0,0.5,1.0,1.0,1.4440601885415772e-08,32.0,0.5
1.0,5.974392252028338e-07,16775,32.0,0.5,1.0,1.0,1.9344147884398784e-11,32.0,0.5
1.0,-1.7676143215794582e-07,16776,32.0,0.5,1.0,1.0,3.4808961268950573e-14,32.0,0.5
1.0,-1.0214425856247544e-06,16776,32.0,0.5,1.0,1.0,1.5700563110937755e-09,32.0,0.5
1.0,-1.3581853863797733e-07,16777,32.0,0.5,1.0,1.0,1.3719407554456977e-12,32.0,0.5
1.0,1.5473329995074891e-07,16777,32.0,0.5,1.0,1.0,1.1316549887568622e-13,32.0,0.5
