raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
1.4482808800104946e-12,1026,0.5,32.0,1.0,0.5,9.04989718719662e-08,32.0,1.0,1.0
3.5052375806574826e-15,1026,0.5,32.0,1.0,0.5,2.1815608874931058e-07,32.0,1.0,1.0
