raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
0.01196362336317983,541,0.5,32.0,0.953125,0.515625,0.4924164116382599,32.0,0.9375,0.96875
0.011818651454145132,541,0.5,32.0,0.984375,0.515625,0.011675911024212837,32.0,0.96875,1.0
