bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.024734387174248695,248985409099.16882,1,0.0,-26.155504082271662,1352.494873046875,32,-24.734386444091797,-26.18023846944591
2,0.024739420041441917,243782319226.77155,501,0.0,-26.178750703511607,1354.16796875,15998,-24.739418029785156,-26.20349012355305
4,0.024745816364884377,227510614469.69885,1001,0.0,-26.039662244453822,1354.810302734375,31964,-24.74581527709961,-26.064408060818707
6,0.02474087104201317,220201835580.63873,1501,0.0,-26.054495576142834,1355.354248046875,47930,-24.740869522094727,-26.079236447184847
8,0.02474167011678219,184018617997.71082,2001,0.0,-25.731840119240044,1354.556396484375,63896,-24.741668701171875,-25.756581789356826
10,0.024741128087043762,3199134483.678762,2501,0.0,-21.34650714993073,1354.6175537109375,79862,-24.741127014160156,-21.371248278017774
12,0.024715349078178406,241793819568.2295,3001,0.0,-26.12896037805361,1353.22607421875,95828,-24.715347290039062,-26.153675727131787
14,0.02473733015358448,249085114778.47552,3501,0.0,-26.167202420234602,1354.1961669921875,111794,-24.737329483032227,-26.191939750388187
17,0.024739451706409454,202426545813.26993,4001,0.0,-25.920376284005194,1354.870361328125,127743,-24.739450454711914,-25.945115735711603
19,0.02474179118871689,160116564405.23993,4501,0.0,-25.720930426080475,1355.9193115234375,143709,-24.741790771484375,-25.745672217269192
21,0.024664578959345818,229775241117.71994,5001,0.0,-26.112192306022184,1354.7684326171875,159675,-24.66457748413086,-26.13685688498153
23,0.02474796399474144,181436128738.65955,5501,0.0,-25.846580672170973,1355.6885986328125,175641,-24.747962951660156,-25.871328636165714
25,0.024788105860352516,107509849594.61334,6001,0.0,-25.36279237075373,1356.189697265625,191607,-24.788105010986328,-25.387580476614083
27,0.024821847677230835,252655935869.07596,6501,0.0,-26.16459143043832,1356.6099853515625,207573,-24.82184600830078,-26.189413278115552
29,0.024857278913259506,57908521745.892624,7001,0.0,-24.69954809515071,1357.04150390625,223539,-24.857276916503906,-24.72440537406397
31,0.02490314282476902,284535415634.525,7501,0.0,-26.292930804594967,1357.3836669921875,239505,-24.903141021728516,-26.317833947419736
34,0.02495639957487583,304623811717.5786,8001,0.0,-26.347681405280063,1357.6893310546875,255454,-24.956398010253906,-26.37263780485494
36,0.025006936863064766,346583308857.2231,8501,0.0,-9.964602698869575,1357.88037109375,271420,-25.006935119628906,-9.98960963573264
38,0.02461681142449379,231891653183.95663,9001,0.0,-26.083768632376668,1354.9259033203125,287386,-24.616809844970703,-26.10838544380116
40,0.024692563340067863,259338378045.9422,9501,0.0,-26.233154190627427,1357.5596923828125,303352,-24.692562103271484,-26.257846753967495
42,0.024730416014790535,247573686558.76877,10001,0.0,-26.132852201107884,1360.4981689453125,319318,-24.73041534423828,-26.157582617122674
44,0.024741854518651962,244524292127.9165,10501,0.0,-26.126059765569643,1363.0443115234375,335284,-24.741853713989258,-26.150801620088295
46,0.024744601920247078,239538044476.10486,11001,0.0,-26.111240305807144,1365.2061767578125,351250,-24.744600296020508,-26.13598490772739
48,0.024749500676989555,263877900040.63275,11501,0.0,-26.216562741036935,1368.0787353515625,367216,-24.749500274658203,-26.241312241713924
51,0.024751607328653336,261820541834.3835,12001,0.0,-24.785016798160445,1370.72314453125,383165,-24.751605987548828,-24.8097684054891
53,0.02475018985569477,263093524381.4751,12501,0.0,-26.211886599289354,1373.47705078125,399131,-24.75018882751465,-26.23663678914505
55,0.024750519543886185,68955670093.6651,13001,0.0,-24.846056653000574,1375.8482666015625,415097,-24.750518798828125,-24.87080717254446
57,0.024759655818343163,57685903866.23259,13501,0.0,-24.602660515362416,1378.4764404296875,431063,-24.759654998779297,-24.62742017118076
59,0.024762416258454323,260208610372.86536,14001,0.0,-26.224461563995465,1379.9476318359375,447029,-24.762414932250977,-26.24922398025392
61,0.024775072932243347,214703653063.16412,14501,0.0,-26.03351765037526,1380.954345703125,462995,-24.77507209777832,-26.058292723307503
63,0.02477455697953701,107828070325.77893,15001,0.0,-24.81363263993913,1381.29931640625,478961,-24.774555206298828,-24.838407196918666
65,0.024772794917225838,249646845908.22382,15501,0.0,-26.178036231167933,1382.671630859375,494927,-24.77279281616211,-26.20280902608516
68,0.0247939620167017,241964271473.3124,16001,0.0,-26.146932182646133,1383.0311279296875,510876,-24.793960571289062,-26.171726144662834
70,0.024819720536470413,119125581163.37292,16501,0.0,-25.381030283695477,1383.343505859375,526842,-24.819719314575195,-25.405850004231947
72,0.024832120165228844,247878262054.23517,17001,0.0,-26.16679326150561,1383.9906005859375,542808,-24.83211898803711,-26.19162538167084
74,0.024852005764842033,280599380074.9802,17501,0.0,-26.27492096791125,1384.7802734375,558774,-24.852005004882812,-26.29977297367609
76,0.024909570813179016,220027289041.11273,18001,0.0,-25.96863496591053,1385.1939697265625,574740,-24.909568786621094,-25.99354453672371
78,0.02493487298488617,255315134057.58493,18501,0.0,-26.178540628312415,1385.82421875,590706,-24.934871673583984,-26.2034755012973
80,0.024988114833831787,320743331075.7679,19001,0.0,-26.39844825963618,1385.6856689453125,606672,-24.988113403320312,-26.42343637447001
82,0.024648530408740044,248968645891.0718,19501,0.0,-26.19974350443745,1378.4735107421875,622638,-24.648529052734375,-26.22439203484619
85,0.024672124534845352,250870964587.20917,20001,0.0,-26.186419270302686,1378.50390625,638587,-24.672122955322266,-26.21109139483753
87,0.02467518299818039,2022388441.9323113,20501,0.0,241.37318024526422,1378.617431640625,654553,-24.675182342529297,241.34850506226604
89,0.024676678702235222,240985012615.67902,21001,0.0,-26.12695176683711,1378.757080078125,670519,-24.676677703857422,-26.151628445539345
91,0.024670599028468132,262837085626.90994,21501,0.0,-26.24618745366015,1378.9290771484375,686485,-24.670597076416016,-26.270858052688617
