bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.02494044601917267,280915771513.2156,1,0.0,-26.31496372493496,3697.764892578125,32,-24.940444946289062,-26.33990417095413
2,0.025002526119351387,206365068678.9038,501,0.0,-25.964104208478616,3698.25927734375,15998,-25.002525329589844,-25.989106734597968
4,0.02456037700176239,215487674300.84302,1001,0.0,-25.949809797474167,3713.98828125,31964,-24.560375213623047,-25.97437017447593
6,0.024630822241306305,235654178052.3524,1501,0.0,-26.142386548367742,3714.55810546875,47930,-24.630821228027344,-26.16701737060905
8,0.02467665635049343,248550736238.13818,2001,0.0,-26.16945700136461,3715.598388671875,63896,-24.676654815673828,-26.194133657715103
10,0.024696502834558487,249548828228.09985,2501,0.0,-26.181180471642044,3716.746337890625,79862,-24.696500778198242,-26.205876974476602
12,0.024703167378902435,242448742016.75165,3001,0.0,-26.13815989243648,3718.26123046875,95828,-24.703166961669922,-26.162863059815383
14,0.02471216395497322,245977453150.07092,3501,0.0,-26.164320103060795,3720.3798828125,111794,-24.712162017822266,-26.18903226701577
17,0.024715503677725792,253542519269.76828,4001,0.0,-26.203586458808083,3720.38525390625,127743,-24.71550178527832,-26.22830196248581
19,0.024717289954423904,244428905337.1493,4501,0.0,-26.161181922593542,3721.75341796875,143709,-24.717288970947266,-26.185899212547966
21,0.02470020204782486,245303888028.1712,5001,0.0,-26.18316540756191,3719.559326171875,159675,-24.7002010345459,-26.207865609609733
23,0.024688437581062317,72427199761.6698,5501,0.0,-24.949324792190467,3718.55908203125,175641,-24.68843650817871,-24.97401322977153
25,0.02470327913761139,41783183637.860565,6001,0.0,-22.710844986214177,3718.58935546875,191607,-24.703277587890625,-22.735548265351788
27,0.024677883833646774,264945147881.64148,6501,0.0,-26.25067526056116,3717.638427734375,207573,-24.67788314819336,-26.275353144394806
29,0.024693304672837257,254634500946.89206,7001,0.0,-26.210865918110578,3717.2578125,223539,-24.69330406188965,-26.235559222783415
31,0.024690065532922745,215194929439.2034,7501,0.0,-25.98535116315337,3717.55810546875,239505,-24.6900634765625,-26.010041228686294
34,0.024687103927135468,235904105143.0381,8001,0.0,-26.11596310445289,3717.86865234375,255454,-24.687103271484375,-26.140650208380027
36,0.0246991328895092,233642469785.27478,8501,0.0,-26.077479331247304,3718.20849609375,271420,-24.69913101196289,-26.102178464136813
38,0.024714885279536247,224693257077.23383,9001,0.0,-13.530554934138776,3717.438232421875,287386,-24.71488380432129,-13.555269819418312
40,0.024729615077376366,237357230805.1647,9501,0.0,-26.11155421148088,3717.47412109375,303352,-24.7296142578125,-26.136283826558255
42,0.02474939078092575,190515639671.59695,10001,0.0,-25.87517174252342,3717.734619140625,319318,-24.7493896484375,-25.899921133304346
44,0.02478490211069584,261522876548.54492,10501,0.0,-26.170440108841518,3717.609619140625,335284,-24.784900665283203,-26.195225010952214
46,0.024828683584928513,180192444778.56396,11001,0.0,-25.864353212421477,3718.05615234375,351250,-24.82868194580078,-25.889181896006406
48,0.02433275803923607,178188771947.67633,11501,0.0,-25.796293350422665,3712.6318359375,367216,-24.33275604248047,-25.8206261084619
51,0.024426866322755814,171726260356.71008,12001,0.0,-25.76608025266755,3712.8955078125,383165,-24.426864624023438,-25.790507118990305
53,0.024457333609461784,208528559255.22272,12501,0.0,-26.01208752514242,3713.111572265625,399131,-24.457332611083984,-26.03654485875188
55,0.02446276694536209,194997650573.2116,13001,0.0,-25.938563895532234,3713.27685546875,415097,-24.462766647338867,-25.963026662477596
57,0.0244633536785841,177875986983.0485,13501,0.0,-25.846470528710192,3713.486328125,431063,-24.46335220336914,-25.870933882388776
59,0.024473560974001884,182564433717.40134,14001,0.0,-25.840923720698154,3713.76220703125,447029,-24.473560333251953,-25.865397281672156
61,0.024480124935507774,93385383186.33014,14501,0.0,-25.110868395595535,3714.128173828125,462995,-24.48012351989746,-25.135348520531043
63,0.024484695866703987,191449718970.09637,15001,0.0,-25.83687015015274,3714.088134765625,478961,-24.484695434570312,-25.861354846019445
65,0.024489296600222588,34159990603.15793,15501,0.0,-23.9403283662896,3714.656982421875,494927,-24.489295959472656,-23.96481766288982
68,0.02447839081287384,189890400869.53763,16001,0.0,-25.929881107921286,3716.461669921875,510876,-24.478389739990234,-25.95435949873416
