raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,60124,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60124,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60125,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60125,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60126,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60126,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60127,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60127,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60128,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60128,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60129,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60129,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60130,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60130,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60131,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60131,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60132,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60132,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60133,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60133,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60134,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60134,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60135,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60135,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60136,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60136,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60137,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60137,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60138,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60138,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60139,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60139,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60140,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60140,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60141,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,60141,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
