bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.024394944310188293,9840839168.098415,1,0.0,-22.639359114019783,2386.5771484375,32,-24.394943237304688,-22.66375405832997
2,0.024409469217061996,128314173709.90576,501,0.0,-25.423493004981406,2386.945068359375,15998,-24.409467697143555,-25.447902474198468
4,0.02441822923719883,166834446349.86774,1001,0.0,-25.756757499322767,2386.0693359375,31964,-24.418228149414062,-25.781175728559965
6,0.02443595975637436,191416908850.21283,1501,0.0,-25.9099997989142,2386.52099609375,47930,-24.435958862304688,-25.934435758670574
8,0.024445343762636185,193967500237.73502,2001,0.0,-25.926257917380457,2386.65869140625,63896,-24.445343017578125,-25.950703261143094
10,0.02448120154440403,168907281440.775,2501,0.0,-25.727044462375204,2386.753173828125,79862,-24.481201171875,-25.751525663919608
12,0.024530796334147453,189896001858.54474,3001,0.0,-25.83039122887647,2387.447021484375,95828,-24.53079605102539,-25.854922025210616
14,0.0245728250592947,181048416163.07477,3501,0.0,-25.817235196830527,2387.099853515625,111794,-24.572824478149414,-25.841808021889822
17,0.024616664275527,225863127388.99945,4001,0.0,-26.09168308658178,2387.58935546875,127743,-24.616662979125977,-26.11629975085731
19,0.024675458669662476,115349625299.73602,4501,0.0,-25.31860363018939,2388.20361328125,143709,-24.675457000732422,-25.343279088859052
21,0.024750638753175735,79498783897.47195,5001,0.0,-24.87604745559919,2388.604736328125,159675,-24.75063705444336,-24.900798094352364
23,0.02433054894208908,188778535358.42166,5501,0.0,-25.9269668677144,2378.076171875,175641,-24.330547332763672,-25.951297416656487
25,0.024365723133087158,168461816152.48633,6001,0.0,-25.777356103614494,2378.372314453125,191607,-24.36572265625,-25.80172182674758
27,0.024394724518060684,179302900971.2706,6501,0.0,-25.80421403891352,2378.307861328125,207573,-24.394723892211914,-25.828608763431582
29,0.024417269974946976,196457272318.7655,7001,0.0,-25.920158170365113,2378.4609375,223539,-24.417268753051758,-25.94457544034006
31,0.02443155087530613,179549238843.95108,7501,0.0,-25.832579820782573,2378.916748046875,239505,-24.431549072265625,-25.85701137165788
34,0.024439847096800804,199543368559.31348,8001,0.0,-25.958451799026868,2379.48046875,255454,-24.43984603881836,-25.98289164612367
36,0.024443961679935455,47016715704.96477,8501,0.0,-24.428683369570372,2379.86328125,271420,-24.443960189819336,-24.453127331250307
38,0.024443214759230614,165583900833.77155,9001,0.0,-25.765823375679744,2380.419921875,287386,-24.443214416503906,-25.790266590438975
40,0.024446075782179832,173648066866.9784,9501,0.0,-25.814747144593255,2382.711181640625,303352,-24.446075439453125,-25.839193220375435
42,0.02444966323673725,185374354692.88342,10001,0.0,-25.88833053909844,2382.882568359375,319318,-24.449661254882812,-25.912780202335178
44,0.02445264346897602,179814388826.34085,10501,0.0,-25.800290253655263,2383.9248046875,335284,-24.4526424407959,-25.82474289712424
46,0.02445860020816326,56547678422.84451,11001,0.0,-24.66382001572888,2384.5888671875,351250,-24.458599090576172,-24.688278615937044
48,0.02446308545768261,191201691207.11127,11501,0.0,-25.85168208691962,2385.7431640625,367216,-24.463085174560547,-25.876145172377303
51,0.0244736410677433,155401794717.27063,12001,0.0,-25.69392063128596,2385.630615234375,383165,-24.47364044189453,-25.718394272353702
53,0.024491138756275177,176047433752.5987,12501,0.0,-20.18444507517855,2386.087646484375,399131,-24.491138458251953,-20.208936213934827
55,0.02449861168861389,197242666032.7495,13001,0.0,-25.944403577177503,2386.9541015625,415097,-24.498611450195312,-25.968902188866117
57,0.024522874504327774,223590291147.44803,13501,0.0,-26.073247062194998,2387.663818359375,431063,-24.522872924804688,-26.097769936699326
59,0.024553054943680763,182056882790.31042,14001,0.0,-25.85273528161897,2388.207763671875,447029,-24.55305290222168,-25.87728833656265
61,0.024577545002102852,208919195811.15005,14501,0.0,-25.968785435757603,2389.187255859375,462995,-24.577543258666992,-25.993362980759706
63,0.024619661271572113,221466500506.07956,15001,0.0,-26.0461454245575,2390.19140625,478961,-24.619659423828125,-26.070765085829073
65,0.02467392012476921,86674894040.6055,15501,0.0,-25.01380107845312,2391.54931640625,494927,-24.673919677734375,-25.03847499857789
68,0.024732615798711777,178894514921.01,16001,0.0,-25.820131145357752,2392.138916015625,510876,-24.732614517211914,-25.844863761156464
70,0.02440783940255642,175633043087.91852,16501,0.0,-24.5081133740615,2397.056396484375,526842,-24.407838821411133,-24.532521213464058
72,0.024416761472821236,189282848739.7365,17001,0.0,-25.91405229537417,2396.674072265625,542808,-24.416759490966797,-25.93846905684699
74,0.024421527981758118,178549623899.05368,17501,0.0,-25.815634835744266,2396.834228515625,558774,-24.421525955200195,-25.840056363726024
76,0.02442602999508381,193041592581.1607,18001,0.0,-25.827124021904105,2396.962158203125,574740,-24.426029205322266,-25.85155005189919
78,0.024430641904473305,190534982533.07446,18501,0.0,-25.85430921544549,2397.00439453125,590706,-24.430641174316406,-25.878739857349963
80,0.02443493716418743,139656905462.50632,19001,0.0,-25.530756087826553,2396.94580078125,606672,-24.4349365234375,-25.55519102499074
82,0.024432741105556488,166535386409.45975,19501,0.0,-25.75834966756281,2396.810546875,622638,-24.4327392578125,-25.782782408668368
85,0.024440081790089607,171600993272.22168,20001,0.0,-25.77566802933915,2396.7841796875,638587,-24.440080642700195,-25.80010811112924
87,0.02444816380739212,158613369390.3838,20501,0.0,-25.729585877419773,2396.0263671875,654553,-24.448162078857422,-25.754034041227165
89,0.024449028074741364,158311287970.0897,21001,0.0,-25.710588939818535,2395.954345703125,670519,-24.449026107788086,-25.735037967893277
91,0.024468375369906425,185036813931.7752,21501,0.0,-25.86635027992979,2395.61669921875,686485,-24.468374252319336,-25.890818655299697
93,0.024492112919688225,194109981174.52524,22001,0.0,-25.90450351344815,2394.982666015625,702451,-24.492111206054688,-25.92899562636784
95,0.024500805884599686,203713697082.22296,22501,0.0,-25.935999833738553,2393.96044921875,718417,-24.500804901123047,-25.960500639623152
97,0.024526378139853477,189163054643.81158,23001,0.0,-25.90895506525817,2393.951171875,734383,-24.526376724243164,-25.933481443398023
