raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,75257,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75257,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75258,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75258,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75259,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75259,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75260,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75260,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75261,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75261,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75262,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75262,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75263,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75263,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75264,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75264,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75265,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75265,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75266,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75266,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75267,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75267,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75268,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75268,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75269,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75269,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75270,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75270,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75271,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75271,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75272,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75272,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75273,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75273,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75274,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75274,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75275,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75275,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75276,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75276,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75277,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75277,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75278,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75278,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75279,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75279,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75280,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75280,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75281,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75281,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75282,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75282,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75283,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75283,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75284,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75284,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75285,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75285,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75286,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75286,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75287,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75287,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75288,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75288,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75289,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75289,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75290,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75290,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75291,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75291,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75292,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75292,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75293,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75293,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75294,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75294,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75295,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75295,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75296,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75296,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75297,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75297,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75298,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75298,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75299,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75299,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75300,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75300,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75301,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75301,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75302,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75302,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75303,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75303,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75304,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75304,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75305,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75305,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75306,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75306,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75307,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75307,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75308,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75308,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75309,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75309,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75310,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75310,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75311,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75311,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75312,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75312,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75313,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75313,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75314,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75314,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75315,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75315,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75316,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75316,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75317,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75317,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75318,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75318,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75319,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75319,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75320,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75320,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75321,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75321,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75322,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75322,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75323,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75323,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75324,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75324,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75325,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75325,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75326,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75326,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75327,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75327,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75328,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75328,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75329,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75329,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75330,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75330,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75331,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75331,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75332,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75332,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75333,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75333,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75334,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75334,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75335,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75335,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75336,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75336,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75337,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75337,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75338,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75338,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75339,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75339,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75340,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75340,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75341,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75341,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75342,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75342,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75343,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75343,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75344,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75344,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75345,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75345,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75346,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75346,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75347,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75347,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75348,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75348,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75349,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75349,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75350,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,75350,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
