mean/disc/n_generated,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/disc_acc,mean/disc/disc_proportion_expert_pred,mean/disc/disc_loss,mean/disc/disc_acc_expert,mean/disc/n_expert,mean/disc/disc_acc_gen,mean/disc/disc_entropy
32.0,0.5,2.0,0.4921875,0.9453125,0.6903141438961029,0.9375,32.0,0.046875,0.6922669410705566
