raw/disc/disc_loss,raw/disc/disc_proportion_expert_true,raw/disc/n_expert,raw/disc/disc_acc_expert,raw/disc/n_generated,raw/disc/disc_entropy,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc,raw/disc/global_step
0.5433956384658813,0.5,32.0,1.0,32.0,0.6663820743560791,0.84375,0.578125,0.921875,25
0.5298093557357788,0.5,32.0,0.9375,32.0,0.6715850234031677,0.9375,0.5,0.9375,25
