raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-1.1885353160323575e-05,192640,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.865300671663135e-05,192640,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.2049992518732324e-05,192641,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001859711919678375,192641,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.47987874597311e-05,192642,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00021257734624668956,192642,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.89529299759306e-05,192643,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.628829967463389e-06,192643,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00015194117440842092,192644,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00010021022171713412,192644,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00012782773410435766,192645,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.172098801471293e-05,192645,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.8204402042319998e-05,192646,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.6967070375103503e-05,192646,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.990051719592884e-05,192647,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.287137072533369e-05,192647,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.434624421875924e-06,192648,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.457520354771987e-05,192648,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.117430843412876e-05,192649,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001738173741614446,192649,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010633314377628267,192650,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00015916767006274313,192650,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00012431447976268828,192651,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00010140032827621326,192651,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001198247482534498,192652,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.187841790961102e-05,192652,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.128597983159125e-05,192653,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.5617831852287054e-05,192653,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002496694796718657,192654,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00030036215321160853,192654,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.938052294775844e-05,192655,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00013096474867779762,192655,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010547797137405723,192656,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00024202920030802488,192656,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002629828522913158,192657,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.387954737059772e-05,192657,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.846004154998809e-05,192658,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00010792988177854568,192658,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.954301741439849e-05,192659,32.0,0.5,1.0,1.0,0.0,32.0,0.5
