raw/disc/disc_loss,raw/disc/disc_proportion_expert_true,raw/disc/n_expert,raw/disc/disc_acc_expert,raw/disc/n_generated,raw/disc/disc_entropy,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc,raw/disc/global_step
0.018578987568616867,0.5,32.0,1.0,32.0,0.05432233586907387,1.0,0.5,1.0,90
0.007087667006999254,0.5,32.0,1.0,32.0,0.0387214720249176,1.0,0.5,1.0,90
