mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57670.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57671.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57672.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57673.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57674.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57675.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57676.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57677.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57678.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57679.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57680.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57681.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57682.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57683.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57684.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57685.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57686.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57687.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57688.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57689.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57690.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57691.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57692.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57693.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57694.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57695.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57696.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57697.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57698.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57699.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57700.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57701.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57702.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57703.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57704.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57705.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57706.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57707.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57708.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57709.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57710.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57711.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57712.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57713.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57714.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57715.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57716.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57717.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57718.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57719.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57720.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57721.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57722.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57723.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57724.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57725.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57726.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57727.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57728.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,57729.0
