bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.024821916595101357,139388327701.5819,1,0.0,-25.597768526024662,5543.712890625,32,-24.821914672851562,-25.622590442619764
2,0.02485356293618679,242069230959.91867,501,0.0,-26.120796237397755,5544.509765625,15998,-24.853561401367188,-26.145649800333942
4,0.024844765663146973,260734496009.5155,1001,0.0,-26.20173990929827,5545.15966796875,31964,-24.844764709472656,-26.226584674961416
6,0.02489408291876316,324294882859.2059,1501,0.0,-26.441576370123503,5545.845703125,47930,-24.894081115722656,-26.466470453042266
8,0.02496056631207466,315631661832.00903,2001,0.0,-26.246761135775024,5545.89794921875,63896,-24.9605655670166,-26.2717217020871
10,0.025033894926309586,326249080022.00287,2501,0.0,-26.39511383449814,5546.37255859375,79862,-25.033893585205078,-26.42014772942445
12,0.02466280572116375,240311119779.6651,3001,0.0,-25.989295260118595,5542.419921875,95828,-24.662803649902344,-26.01395806583976
14,0.024693341925740242,204646391284.68082,3501,0.0,-25.958359874448153,5544.74365234375,111794,-24.693340301513672,-25.983053216373893
17,0.024697331711649895,221612822499.42383,4001,0.0,-12.458505046194174,5547.23779296875,127743,-24.697330474853516,-12.483202377905824
19,0.024705274030566216,186257557292.85806,4501,0.0,-25.864723100101095,5549.216796875,143709,-24.705272674560547,-25.88942837413166
21,0.024706438183784485,242630059194.89233,5001,0.0,-26.014318654124676,5551.142578125,159675,-24.706436157226562,-26.03902509230846
23,0.024712834507226944,255408636270.93048,5501,0.0,-26.16686728435154,5552.22998046875,175641,-24.712833404541016,-26.191580118858766
25,0.024727579206228256,256649388837.6993,6001,0.0,-26.189271475262117,5553.74267578125,191607,-24.727577209472656,-26.213999054468346
27,0.024728698655962944,245749790905.67358,6501,0.0,-26.143425253925546,5554.49755859375,207573,-24.728696823120117,-26.16815395258151
29,0.024732651188969612,171571559013.69373,7001,0.0,-25.763778717222912,5555.6826171875,223539,-24.732650756835938,-25.788511368411882
31,0.02472488023340702,281076187603.15247,7501,0.0,-26.310342442032802,5555.82080078125,239505,-24.724878311157227,-26.33506732226621
34,0.024738138541579247,185839639266.5025,8001,0.0,-25.91341056270979,5558.98876953125,255454,-24.73813819885254,-25.938148701251368
36,0.024725014343857765,199499745579.58643,8501,0.0,-25.97197747160605,5558.27294921875,271420,-24.725013732910156,-25.996702485949907
38,0.024747537449002266,169737969477.49426,9001,0.0,-25.75138166957328,5558.1689453125,287386,-24.747535705566406,-25.776129207022283
40,0.02476317062973976,251871929769.17093,9501,0.0,-26.14105989618307,5558.0908203125,303352,-24.76317024230957,-26.16582306681281
42,0.024787647649645805,232025122495.2223,10001,0.0,-26.062712026331607,5558.3857421875,319318,-24.787647247314453,-26.087499673981252
44,0.024814555421471596,23529583703.521427,10501,0.0,-23.815769311100517,5558.66845703125,335284,-24.81455421447754,-23.84058386652199
46,0.024847062304615974,137770569424.87946,11001,0.0,-25.54325557472718,5559.06103515625,351250,-24.847061157226562,-25.568102637031796
48,0.024875124916434288,310199975764.2183,11501,0.0,-26.417284089032712,5559.4462890625,367216,-24.875123977661133,-26.442159213949147
51,0.024920960888266563,76623401177.2855,12001,0.0,-24.94555116645678,5559.59130859375,383165,-24.92095947265625,-24.970472127345047
53,0.02497122436761856,185599252524.02405,12501,0.0,-25.898978542954367,5560.154296875,399131,-24.971223831176758,-25.923949767321986
55,0.02503659948706627,359527522489.34344,13001,0.0,-26.526122412197267,5561.2314453125,415097,-25.036598205566406,-26.551159011684334
57,0.024889374151825905,0.0,13501,0.0,6831.816218666936,5560.86083984375,431063,-24.889373779296875,6831.791329292784
59,0.024795029312372208,276795116544.5887,14001,0.0,-26.286638150118517,5555.18603515625,447029,-24.795028686523438,-26.31143317943089
61,0.02481221966445446,288348206921.6222,14501,0.0,-26.32785456352628,5554.90625,462995,-24.812217712402344,-26.352666783190735
63,0.02481490932404995,276019074621.3457,15001,0.0,-26.24852527759683,5555.33837890625,478961,-24.814908981323242,-26.27334018692088
65,0.02481999434530735,283935914726.595,15501,0.0,-26.2849846938857,5556.2216796875,494927,-24.81999397277832,-26.309804688231008
68,0.024826250970363617,271392208027.12836,16001,0.0,-26.224644271100466,5557.64501953125,510876,-24.826250076293945,-26.24947052207083
