raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,1637,1.0,32.0,32.0,0.00010590998863335699,0.0008332668803632259,1.0,1.0,0.5
0.5,1637,1.0,32.0,32.0,0.00010337817366234958,0.0007950591971166432,1.0,1.0,0.5
0.5,1638,1.0,32.0,32.0,3.882365126628429e-05,0.00034216963103972375,1.0,1.0,0.5
0.5,1638,1.0,32.0,32.0,2.4381355615332723e-05,0.00022812033421359956,1.0,1.0,0.5
0.5,1639,1.0,32.0,32.0,6.152191053843126e-05,0.0005311566637828946,1.0,1.0,0.5
0.5,1639,1.0,32.0,32.0,5.6867436796892434e-05,0.0004829316749237478,1.0,1.0,0.5
0.5,1640,1.0,32.0,32.0,6.835689418949187e-05,0.0005827939603477716,1.0,1.0,0.5
0.5,1640,1.0,32.0,32.0,4.514676402322948e-05,0.00038917548954486847,1.0,1.0,0.5
0.5,1641,1.0,32.0,32.0,0.00011221370368730277,0.0009520279709249735,1.0,1.0,0.5
0.5,1641,1.0,32.0,32.0,0.0004135150811634958,0.002458738861605525,1.0,1.0,0.5
0.5,1642,1.0,32.0,32.0,5.871990288142115e-05,0.000496493186801672,1.0,1.0,0.5
0.5,1642,1.0,32.0,32.0,5.876519571756944e-05,0.0004942560917697847,1.0,1.0,0.5
0.5,1643,1.0,32.0,32.0,8.471952605759725e-05,0.000703146739397198,1.0,1.0,0.5
0.5,1643,1.0,32.0,32.0,4.682193684857339e-05,0.0004136301577091217,1.0,1.0,0.5
0.5,1644,1.0,32.0,32.0,1.860908741946332e-05,0.00018086738418787718,1.0,1.0,0.5
0.5,1644,1.0,32.0,32.0,1.9508239347487688e-05,0.000185092183528468,1.0,1.0,0.5
0.5,1645,1.0,32.0,32.0,4.5098997361492366e-05,0.0004034442245028913,1.0,1.0,0.5
0.5,1645,1.0,32.0,32.0,8.272298146039248e-05,0.0007183697307482362,1.0,1.0,0.5
0.5,1646,1.0,32.0,32.0,5.6022639910224825e-05,0.0004849761608056724,1.0,1.0,0.5
0.5,1646,1.0,32.0,32.0,7.644956349395216e-05,0.000648291374091059,1.0,1.0,0.5
0.5,1647,1.0,32.0,32.0,5.120138303027488e-05,0.0004449003026820719,1.0,1.0,0.5
0.5,1647,1.0,32.0,32.0,9.18525765882805e-05,0.0008102481951937079,1.0,1.0,0.5
0.5,1648,1.0,32.0,32.0,7.157445361372083e-05,0.000606681453064084,1.0,1.0,0.5
0.5,1648,1.0,32.0,32.0,4.596363942255266e-05,0.0004004891961812973,1.0,1.0,0.5
0.5,1649,1.0,32.0,32.0,4.205445293337107e-05,0.0003831717767752707,1.0,1.0,0.5
0.5,1649,1.0,32.0,32.0,5.9746547776740044e-05,0.0005289906403049827,1.0,1.0,0.5
0.5,1650,1.0,32.0,32.0,5.6107539421645924e-05,0.0004840796173084527,1.0,1.0,0.5
0.5,1650,1.0,32.0,32.0,5.8747078583110124e-05,0.0005048468010500073,1.0,1.0,0.5
0.5,1651,1.0,32.0,32.0,3.688176002469845e-05,0.0003400369023438543,1.0,1.0,0.5
0.5,1651,1.0,32.0,32.0,3.669711441034451e-05,0.0003370352787896991,1.0,1.0,0.5
0.5,1652,1.0,32.0,32.0,7.035158341750503e-05,0.0005950390477664769,1.0,1.0,0.5
0.5,1652,1.0,32.0,32.0,8.098091348074377e-05,0.0006905295304022729,1.0,1.0,0.5
0.5,1653,1.0,32.0,32.0,4.1338378650834784e-05,0.000368172419257462,1.0,1.0,0.5
0.5,1653,1.0,32.0,32.0,5.311527638696134e-05,0.00045567326014861465,1.0,1.0,0.5
0.5,1654,1.0,32.0,32.0,9.474692342337221e-05,0.0008179778233170509,1.0,1.0,0.5
0.5,1654,1.0,32.0,32.0,1.9151371816406026e-05,0.0001855690497905016,1.0,1.0,0.5
0.5,1655,1.0,32.0,32.0,5.014706403017044e-05,0.00044075099867768586,1.0,1.0,0.5
0.5,1655,1.0,32.0,32.0,6.545775977429003e-05,0.0005636014975607395,1.0,1.0,0.5
0.5,1656,1.0,32.0,32.0,4.588335286825895e-05,0.0004116182099096477,1.0,1.0,0.5
0.5,1656,1.0,32.0,32.0,4.743468889500946e-05,0.00041294886614196,1.0,1.0,0.5
0.5,1657,1.0,32.0,32.0,4.4991033064434305e-05,0.0003872329252772033,1.0,1.0,0.5
