raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,23314,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23314,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23315,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23315,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23316,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23316,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23317,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23317,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23318,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23318,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23319,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23319,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23320,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23320,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23321,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23321,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23322,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23322,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23323,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23323,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23324,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23324,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23325,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23325,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23326,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23326,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23327,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23327,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23328,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23328,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23329,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23329,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23330,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23330,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23331,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23331,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23332,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23332,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23333,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23333,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23334,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23334,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23335,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23335,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23336,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23336,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23337,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23337,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23338,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23338,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23339,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23339,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23340,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23340,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23341,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23341,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23342,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23342,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,23343,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
