raw/disc/disc_loss,raw/disc/disc_proportion_expert_true,raw/disc/n_expert,raw/disc/disc_acc_expert,raw/disc/n_generated,raw/disc/disc_entropy,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc,raw/disc/global_step
0.007711249869316816,0.5,32.0,1.0,32.0,0.04022032022476196,1.0,0.5,1.0,103
0.016209598630666733,0.5,32.0,1.0,32.0,0.052324894815683365,1.0,0.5,1.0,103
