bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.02456413209438324,201810459617.6383,1,0.0,-25.95089120094603,1564.5615234375,32,-24.564130783081055,-25.975455333040415
2,0.024617256596684456,154352429232.10767,501,0.0,-25.678077047674734,1564.6295166015625,15998,-24.61725616455078,-25.702694304271418
4,0.0246885996311903,133392134358.53297,1001,0.0,-25.49503895299748,1565.0919189453125,31964,-24.6885986328125,-25.51972755262867
6,0.024756405502557755,69244688834.54103,1501,0.0,-24.771038794012384,1564.85205078125,47930,-24.756404876708984,-24.79579519951494
8,0.024340562522411346,165235159352.5301,2001,0.0,-25.365498434699695,1562.9454345703125,63896,-24.340560913085938,-25.389838997222107
10,0.02438380755484104,202630191513.1021,2501,0.0,-25.990921387923876,1563.6007080078125,79862,-24.383806228637695,-26.015305195478717
12,0.024462297558784485,210391513037.14624,3001,0.0,-26.02541042994105,1564.1295166015625,95828,-24.462295532226562,-26.049872727499835
14,0.024504296481609344,210277313730.71704,3501,0.0,-26.012271150626454,1564.7296142578125,111794,-24.504295349121094,-26.036775447108063
17,0.02451973780989647,196665518281.24777,4001,0.0,-25.89838005191063,1565.2864990234375,127743,-24.519737243652344,-25.922899789720528
19,0.024529652670025826,222905809595.77893,4501,0.0,-26.069554209579238,1565.734619140625,143709,-24.529651641845703,-26.094083862249263
21,0.02454446069896221,219297649190.70337,5001,0.0,-26.04508455627058,1566.0643310546875,159675,-24.54446029663086,-26.069629016969543
23,0.02454410307109356,136555398019.676,5501,0.0,-25.597224403800404,1566.472412109375,175641,-24.54410171508789,-25.621768506871497
25,0.02455884963274002,179833991202.67288,6001,0.0,-25.842505267352088,1566.9051513671875,191607,-24.558849334716797,-25.867064116984828
27,0.024559907615184784,180287215100.44693,6501,0.0,-25.82047347506525,1565.917236328125,207573,-24.559906005859375,-25.845033382680434
29,0.02457372285425663,97343199824.18166,7001,0.0,-25.222045419137572,1564.8175048828125,223539,-24.573720932006836,-25.24661914199183
31,0.024570349603891373,44255020766.18462,7501,0.0,-20.179343816048174,1564.6126708984375,239505,-24.570348739624023,-20.203914165652066
34,0.02456602454185486,205999763811.1636,8001,0.0,-25.99562865565628,1565.047119140625,255454,-24.566022872924805,-26.020194680198134
36,0.024591179564595222,227829384874.44037,8501,0.0,-26.082219104981725,1565.4527587890625,271420,-24.59117889404297,-26.10681028454632
38,0.024611471220850945,184832488653.5747,9001,0.0,-25.814879347242602,1565.7679443359375,287386,-24.611469268798828,-25.839490818463453
40,0.02463405579328537,214814874883.5808,9501,0.0,-26.03844207396756,1566.321044921875,303352,-24.63405418395996,-26.063076129760844
42,0.02467193454504013,232928123762.21405,10001,0.0,-26.077229253574338,1566.697509765625,319318,-24.671934127807617,-26.101901188119378
44,0.024707065895199776,249412084410.23987,10501,0.0,-26.13665068199864,1566.997802734375,335284,-24.70706558227539,-26.161357747893838
46,0.024769408628344536,208269656313.32474,11001,0.0,-25.99216980687212,1567.3973388671875,351250,-24.769407272338867,-26.016939215500464
48,0.024825142696499825,120248646970.18689,11501,0.0,-25.448915619326204,1567.59228515625,367216,-24.82514190673828,-25.473740762022704
51,0.024903295561671257,247753262424.74762,12001,0.0,-25.083417688306863,1567.9052734375,383165,-24.90329360961914,-25.108320983868534
53,0.025004446506500244,125465671993.00246,12501,0.0,-25.475857501407845,1568.599853515625,399131,-25.004446029663086,-25.500861947914345
55,0.02461821772158146,243458942759.1652,13001,0.0,-26.156595325235205,1565.009765625,415097,-24.61821746826172,-26.181213542956787
57,0.024662522599101067,234239435757.42184,13501,0.0,-26.100520999098293,1565.0655517578125,431063,-24.662521362304688,-26.125183521697394
59,0.024666134268045425,246622850199.99316,14001,0.0,-26.14525608297053,1565.1923828125,447029,-24.666133880615234,-26.169922217238575
61,0.02467408962547779,217714237532.29828,14501,0.0,-26.02250985511425,1565.333984375,462995,-24.674087524414062,-26.04718394473973
63,0.024674726650118828,249910243951.48578,15001,0.0,-26.179335956437814,1565.4798583984375,478961,-24.674724578857422,-26.204010683087933
65,0.02467951364815235,10948343875.52525,15501,0.0,-23.070560109662054,1565.547607421875,494927,-24.67951202392578,-23.095239623310206
68,0.02468154951930046,201951105131.70984,16001,0.0,-25.95893102299391,1565.4586181640625,510876,-24.681549072265625,-25.98361257251321
70,0.024682290852069855,118070576504.46628,16501,0.0,-25.422479512538906,1565.3408203125,526842,-24.682289123535156,-25.447161803390976
72,0.024694042280316353,33132585372.49304,17001,0.0,-24.081377375373794,1565.3695068359375,542808,-24.694040298461914,-24.10607141765411
74,0.02470358833670616,242677473933.5829,17501,0.0,-26.149394933952514,1565.4849853515625,558774,-24.70358657836914,-26.17409852228922
76,0.024708786979317665,234597077553.51593,18001,0.0,-26.07666129547906,1565.749755859375,574740,-24.708786010742188,-26.101370082458377
78,0.02472962997853756,231893924283.2172,18501,0.0,-26.09187980926701,1565.6187744140625,590706,-24.729629516601562,-26.116609439245547
80,0.024745114147663116,245079479150.3626,19001,0.0,-26.111649659577555,1565.6634521484375,606672,-24.745113372802734,-26.13639477372522
82,0.02478506602346897,195098321983.37366,19501,0.0,-25.924411033457588,1565.814208984375,622638,-24.785064697265625,-25.949196099481057
85,0.02480853721499443,307385522706.9973,20001,0.0,-26.393027160101475,1565.9678955078125,638587,-24.808536529541016,-26.41783569731647
87,0.02484039030969143,153149318421.6235,20501,0.0,-25.671605457744995,1565.9713134765625,654553,-24.840389251708984,-25.696445848054687
89,0.024873271584510803,261489286492.36862,21001,0.0,-26.232875048859405,1566.14794921875,670519,-24.87327003479004,-26.257748320443916
91,0.024937814101576805,145060573001.05588,21501,0.0,-25.59787067791374,1566.3436279296875,686485,-24.93781280517578,-25.622808492015317
93,0.025019314140081406,244412541534.5407,22001,0.0,-26.157308978345874,1566.841064453125,702451,-25.01931381225586,-26.182328292485956
95,0.024639874696731567,65967100924.6575,22501,0.0,-21.183602667586076,1562.6368408203125,718417,-24.639873504638672,-21.208242542282807
97,0.024732885882258415,256029946643.36682,23001,0.0,-26.203827749730316,1562.77734375,734383,-24.732885360717773,-26.228560635612574
