mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56034.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56035.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56036.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56037.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56038.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56039.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56040.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56041.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56042.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56043.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56044.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56045.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56046.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56047.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56048.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56049.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56050.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56051.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56052.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56053.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56054.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56055.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56056.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56057.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56058.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56059.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56060.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56061.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56062.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56063.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56064.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56065.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56066.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56067.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56068.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56069.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56070.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56071.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56072.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56073.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56074.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56075.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56076.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56077.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56078.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56079.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56080.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56081.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56082.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56083.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56084.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56085.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56086.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56087.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56088.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56089.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56090.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56091.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56092.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56093.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56094.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56095.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56096.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56097.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56098.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56099.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56100.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56101.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56102.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56103.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56104.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56105.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56106.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56107.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56108.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56109.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56110.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56111.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56112.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56113.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56114.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56115.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56116.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56117.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56118.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56119.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56120.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56121.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56122.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56123.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56124.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56125.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56126.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56127.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56128.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56129.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56130.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56131.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56132.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56133.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56134.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56135.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56136.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56137.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56138.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56139.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56140.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56141.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56142.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56143.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56144.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56145.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56146.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56147.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56148.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56149.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56150.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56151.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56152.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56153.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56154.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56155.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56156.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56157.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56158.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56159.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,56160.0
