raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-4.141372482990846e-05,292845,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.045449456200004e-05,292845,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.625191286322661e-05,292846,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011120268027298152,292846,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00014855762128718197,292847,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.9426460969261825e-05,292847,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.279032560181804e-05,292848,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.551372280227952e-06,292848,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00012815163063351065,292849,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.485399692086503e-05,292849,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010130619921255857,292850,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.9911638193880208e-05,292850,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.688488403800875e-05,292851,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.1157996747642756e-05,292851,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001891277643153444,292852,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.183866985840723e-05,292852,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001166091242339462,292853,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010609932360239327,292853,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.6067595172207803e-05,292854,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.253604518249631e-05,292854,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.143391121644527e-05,292855,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.4922388547565788e-05,292855,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.2296848581172526e-05,292856,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.993978730752133e-05,292856,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002306156966369599,292857,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00018669167184270918,292857,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.6001169317169115e-05,292858,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.786947389831766e-05,292858,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.402626367053017e-06,292859,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00015858796541579068,292859,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.087354606483132e-05,292860,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001240691781276837,292860,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.976865627919324e-06,292861,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.263201844878495e-07,292861,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.0810908356215805e-05,292862,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.618456584168598e-05,292862,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.7537986423121765e-05,292863,32.0,0.5,1.0,1.0,0.0,32.0,0.5
