raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
0.0014609746022363882,698,0.5,32.0,0.96875,0.53125,0.185278981924057,32.0,0.9375,1.0
4.196399525739615e-05,698,0.5,32.0,1.0,0.5,4.4543044168676715e-06,32.0,1.0,1.0
