raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,107977,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107977,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107978,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107978,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107979,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107979,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107980,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107980,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107981,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107981,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107982,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107982,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107983,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107983,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107984,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107984,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107985,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107985,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107986,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107986,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107987,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107987,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107988,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107988,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107989,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107989,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107990,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107990,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107991,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107991,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107992,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107992,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107993,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,107993,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
