mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75666.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75667.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75668.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75669.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75670.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75671.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75672.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75673.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75674.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75675.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75676.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75677.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75678.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75679.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75680.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75681.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75682.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75683.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75684.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75685.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75686.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75687.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75688.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75689.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75690.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75691.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75692.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75693.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75694.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75695.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75696.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75697.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75698.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75699.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75700.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75701.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,75702.0
