raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,172599,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172599,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172600,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172600,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172601,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172601,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172602,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172602,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172603,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172603,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172604,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172604,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172605,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172605,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172606,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172606,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172607,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172607,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172608,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172608,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172609,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172609,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172610,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172610,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172611,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172611,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172612,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172612,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172613,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172613,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172614,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172614,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172615,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172615,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172616,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172616,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172617,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172617,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172618,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172618,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172619,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172619,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172620,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172620,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172621,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172621,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172622,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172622,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172623,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172623,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172624,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172624,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172625,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172625,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172626,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172626,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172627,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172627,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172628,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172628,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172629,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172629,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,172630,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
