mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94071.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94072.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94073.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94074.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94075.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94076.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94077.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94078.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94079.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94080.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94081.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94082.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94083.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94084.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94085.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94086.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94087.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94088.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94089.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94090.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94091.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94092.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94093.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94094.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94095.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94096.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94097.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94098.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94099.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94100.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94101.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94102.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94103.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94104.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94105.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94106.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94107.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94108.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94109.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94110.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94111.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94112.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94113.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94114.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,94115.0
