raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-0.0002718228497542441,359512,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00025923660723492503,359512,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00016544925165362656,359513,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00022165870177559555,359513,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001395512226736173,359514,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.041939296759665e-06,359514,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00020412684534676373,359515,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002154193789465353,359515,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.3632059562951326e-05,359516,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.951422746060416e-06,359516,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.747159957536496e-05,359517,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.657500539906323e-06,359517,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00024319955264218152,359518,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00022805080516263843,359518,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001646169403102249,359519,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00013820680032949895,359519,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001467969559598714,359520,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.07220965018496e-06,359520,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.715461055748165e-05,359521,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.8076741222757846e-05,359521,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0005023659323342144,359522,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.320144944358617e-05,359522,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00020018333452753723,359523,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.4507677406072617e-06,359523,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00027716116164810956,359524,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.439846452441998e-05,359524,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010850152466446161,359525,32.0,0.5,1.0,1.0,0.0,32.0,0.5
