mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188959.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188960.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188961.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188962.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188963.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188964.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188965.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188966.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188967.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188968.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188969.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188970.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188971.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188972.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188973.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188974.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188975.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188976.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188977.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188978.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188979.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188980.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188981.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188982.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188983.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188984.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188985.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188986.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188987.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188988.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188989.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188990.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188991.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188992.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188993.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188994.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188995.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188996.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188997.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188998.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,188999.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189000.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189001.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189002.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189003.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189004.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189005.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189006.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189007.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189008.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189009.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189010.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189011.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189012.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189013.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189014.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189015.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189016.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189017.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189018.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189019.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189020.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189021.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189022.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189023.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189024.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189025.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189026.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189027.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189028.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189029.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189030.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189031.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189032.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189033.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189034.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189035.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189036.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189037.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189038.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189039.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189040.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189041.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189042.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189043.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189044.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189045.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189046.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189047.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189048.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189049.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189050.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189051.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189052.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189053.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189054.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189055.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189056.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189057.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189058.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189059.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189060.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189061.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189062.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189063.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189064.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189065.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189066.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189067.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189068.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189069.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189070.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189071.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189072.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189073.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189074.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189075.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189076.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189077.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189078.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189079.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189080.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189081.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189082.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189083.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189084.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189085.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189086.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189087.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189088.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189089.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189090.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189091.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189092.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189093.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189094.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189095.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189096.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189097.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189098.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189099.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189100.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189101.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189102.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,189103.0
