mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,-3.3446467568865046e-05,0.0,1.0,0.5,332927.0,32.0
1.0,32.0,0.5,1.0,0.00013564163600676693,0.0,1.0,0.5,332928.0,32.0
1.0,32.0,0.5,1.0,-6.463344834628515e-05,0.0,1.0,0.5,332929.0,32.0
1.0,32.0,0.5,1.0,-7.492486656701658e-05,0.0,1.0,0.5,332930.0,32.0
1.0,32.0,0.5,1.0,4.022441862616688e-05,0.0,1.0,0.5,332931.0,32.0
1.0,32.0,0.5,1.0,1.903979864437133e-06,0.0,1.0,0.5,332932.0,32.0
1.0,32.0,0.5,1.0,5.589514330495149e-05,0.0,1.0,0.5,332933.0,32.0
1.0,32.0,0.5,1.0,4.0245038690045476e-05,0.0,1.0,0.5,332934.0,32.0
1.0,32.0,0.5,1.0,1.9454320863587782e-05,0.0,1.0,0.5,332935.0,32.0
1.0,32.0,0.5,1.0,-6.844757444923744e-05,0.0,1.0,0.5,332936.0,32.0
1.0,32.0,0.5,1.0,-0.00017052625662472565,0.0,1.0,0.5,332937.0,32.0
1.0,32.0,0.5,1.0,-5.544810846913606e-05,0.0,1.0,0.5,332938.0,32.0
1.0,32.0,0.5,1.0,6.319924978015479e-05,0.0,1.0,0.5,332939.0,32.0
1.0,32.0,0.5,1.0,-7.131165511964355e-05,0.0,1.0,0.5,332940.0,32.0
1.0,32.0,0.5,1.0,5.194550612941384e-05,0.0,1.0,0.5,332941.0,32.0
1.0,32.0,0.5,1.0,6.70494046062231e-05,0.0,1.0,0.5,332942.0,32.0
1.0,32.0,0.5,1.0,-5.0046386604662985e-05,0.0,1.0,0.5,332943.0,32.0
1.0,32.0,0.5,1.0,8.087364221864846e-06,0.0,1.0,0.5,332944.0,32.0
1.0,32.0,0.5,1.0,2.2813357645645738e-05,0.0,1.0,0.5,332945.0,32.0
1.0,32.0,0.5,1.0,-6.584475158888381e-05,0.0,1.0,0.5,332946.0,32.0
1.0,32.0,0.5,1.0,-3.9760170693625696e-05,0.0,1.0,0.5,332947.0,32.0
1.0,32.0,0.5,1.0,4.801856448466424e-05,0.0,1.0,0.5,332948.0,32.0
1.0,32.0,0.5,1.0,7.04526792105753e-05,0.0,1.0,0.5,332949.0,32.0
1.0,32.0,0.5,1.0,-3.623383599915542e-05,0.0,1.0,0.5,332950.0,32.0
1.0,32.0,0.5,1.0,-1.0227841812593397e-05,0.0,1.0,0.5,332951.0,32.0
1.0,32.0,0.5,1.0,4.293269921618048e-05,0.0,1.0,0.5,332952.0,32.0
1.0,32.0,0.5,1.0,-5.4331849241862074e-05,0.0,1.0,0.5,332953.0,32.0
1.0,32.0,0.5,1.0,-5.6362423492828384e-05,0.0,1.0,0.5,332954.0,32.0
1.0,32.0,0.5,1.0,-8.685842476552352e-05,0.0,1.0,0.5,332955.0,32.0
1.0,32.0,0.5,1.0,-4.028688090329524e-05,0.0,1.0,0.5,332956.0,32.0
1.0,32.0,0.5,1.0,-2.506957662262721e-05,0.0,1.0,0.5,332957.0,32.0
1.0,32.0,0.5,1.0,-0.00015224112212308683,0.0,1.0,0.5,332958.0,32.0
1.0,32.0,0.5,1.0,2.2190617528394796e-05,0.0,1.0,0.5,332959.0,32.0
1.0,32.0,0.5,1.0,1.586160851729801e-05,0.0,1.0,0.5,332960.0,32.0
1.0,32.0,0.5,1.0,6.591348210349679e-06,0.0,1.0,0.5,332961.0,32.0
