raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,185687,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185687,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185688,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185688,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185689,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185689,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185690,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185690,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185691,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185691,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185692,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185692,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185693,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185693,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185694,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185694,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185695,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185695,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185696,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185696,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185697,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185697,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185698,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185698,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185699,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185699,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185700,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185700,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185701,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185701,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185702,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185702,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185703,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185703,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185704,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185704,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185705,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185705,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185706,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,185706,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
